node_id,label,type,period,language,p_language,description_excerpt
concept_hekousion_voluntary_aristotle_a1b2c3d4,Hekousion (Ἑκούσιον) - Voluntary,concept,Classical Greek,mixed,0.85,"**Étymologie** : ἑκούσιον < adjectif neutre substantivé de ἑκών (« de plein gré, volontaire »), sémantiquement proche de ἐθέλω (« vouloir »), sans parenté étymologique établie. Opposé technique chez Aristote : ἀκούσιον ("
scholar_dettwiler_a,Andreas DETTWILER,person,Modern,mixed,0.85,"Andreas Dettwiler (born 1959). Professor of New Testament at the Faculty of Theology of the University of Geneva. Swiss New Testament scholar. Contribution: chapter « L'épître aux Éphésiens » in Daniel Marguerat (ed.), *"
scholarly_argument_voelke_post_panaetian_dualism,"Voelke: from Panaetius onward, psychological dualism detaches tendency from the will of reason",argument,Contemporary,mixed,0.85,"Second-part thesis: from Panaetius on, Stoic anthropology undergoes modifications that bear on the conception of will. The psychological monism which had reached its most achieved form with Chrysippus gives way to a more"
pub_nikolaou_1977_willensfreiheit_clement,Nikolaou 1977 — Die Willensfreiheit bei Klemens von Alexandrien,publication,Contemporary,mixed,0.85,"Theodor Nikolaou, 'Die Willensfreiheit bei Klemens von Alexandrien,' Philosophia 7 (1977), pp. 384-403; read in full from the local PDF."
argument_furst_2022_aristotle_no_will_intellectualism,"Pas de concept de volonté chez Aristote — intellectualisme grec (Fürst 2022, suivant Frede)",argument,Modern,mixed,0.84,"Fürst 2022's thesis (Thematische Eingrenzungen 1a), following Frede 2011 and Dihle 1985: neither Plato nor Aristotle possesses a concept of will (Wille) as a mental-psychic force independent of the intellect. Socratic-Pl"
scholarly_argument_belcastro_origen_s_doctrine_of_predestin_1,Belcastro: Origen is the first Christian author to formulate an organic doctrine of predest,argument,Contemporary,mixed,0.84,Belcastro: Origen is the first Christian author to think an organic doctrine of predestination — 'anche se normalizzata e svuotata di qualunque senso paradossale' — and he does so in structural confrontation with gnostic
scholarly_argument_crouzel_free_will_libre_arbitre_in_ori_1,"Crouzel: Origen gives great importance to libre arbitre, partly because of its central ro",argument,Contemporary,mixed,0.84,"Crouzel (1962): when philosophy's methods become sovereign in the Church the result is heresy; the gnostics show it, with their aeons, contempt of matter, 'aristocratisme de pneumatiques', 'refus du libre arbitre et de l"
scholarly_argument_labarri_re_to_eph_h_min_ce_qui_d_pend_de__0,Labarrière: The article examines the Greek concept of 'to eph' hēmin' (what depends on us) a,argument,Contemporary,mixed,0.84,"Labarrière's article asks what the fashionable category Self/Soi can mean for ancient philosophy — 'Soi' as a substantive being Pierre Coste's 1700 coinage to render Locke's Self, distinguished from the Cartesian Moi by "
scholarly_argument_pouderon_stoic_determinism_and_divine_i_2,"Pouderon: Unlike the Stoics who, according to their adversaries, make God immanent in chan",argument,Contemporary,mixed,0.84,"Pouderon: whereas the Stoics — 'à en croire leurs adversaires' — implicate God in evil by proclaiming him immanent in changeable, passible matter, and hence in matter that carries evil, the Christian Apologists insist th"
concept_autexousion_methodian_doctrine_141258ec,Autexousion (Free Will) - Methodian Doctrine,concept,Patristic,mixed,0.84,"Methodius's autexousion doctrine synthesizes biblical anthropology with Aristotelian metaphysics. Methodius does deploy the Aristotelian οὐσία/συμβεβηκός distinction, but he applies it to evil rather than to free will: '"
concept_three_contingent_types_plut,Three Types of Contingent / τριττὸν ἐνδεχόμενον (Pseudo-Plutarch),concept,Roman Imperial,mixed,0.84,"Three types of contingent: for the most part (hōs epi to poly), less often (hōs ep' elatton), equally either way (hōs episēs / hopoteron etychon).  Fat. 6 (571e–572a): ""τὸ μὲν ὡς ἐπὶ τὸ πολύ, τὸ δ' ὡς ἐπ' ἔλαττον, τὸ δ' "
scholarly_argument_belcastro_prescience_as_prevision_of_pos_3,Belcastro: Origen specifically reworks the problem of prescience (prescienza) as prevision ,argument,Contemporary,mixed,0.83,"Prescience as prevision of possibilities — Origen specifically reworks the problem of prescience (prescienza) as prevision of possibilities, rather than as determining foreknowledge; this is central to his normalization "
scholarly_argument_crouzel_status_of_peri_archon_6,Crouzel: Crouzel cautions against overemphasizing Peri Archon as it is a youthful work (',argument,Contemporary,mixed,0.83,Status of Peri Archon — Crouzel cautions against overemphasizing Peri Archon as it is a youthful work ('une oeuvre de jeunesse'); Origen's antithetical thought in this work does not truly furnish elements for a system
scholarly_argument_dettwiler_divine_election_and_predestina_0,Dettwiler: The language of election and 'predestination' (Ephesians 1:5) preceding all huma,argument,Contemporary,mixed,0.83,"Dettwiler on Eph 1,4-6: the verses stress the election of the addressees 'dès avant la création' by the God of Jesus Christ; the language of election or 'prédestination' (v. 5), 'précédant tout agir humain', expresses 'l"
scholarly_argument_pouderon_christian_apologetics_and_gree_0,Pouderon: The encounter between Christian faith and Greek culture was fundamentally a conf,argument,Contemporary,mixed,0.83,"Joseph Doré (Préface): the meeting of Christian faith with Greek culture was 'la rencontre et l'affrontement de deux visions du monde et de deux systèmes de valeurs' — faith and confessing approach on one side, rationali"
concept_axioma_dignity_alex,Human Dignity / ἀξία (Alexander),concept,Roman Imperial,mixed,0.83,"ἀξία (axia) — Worth, dignity, status; what makes someone deserving of respect.  For Alexander, our worth (ἀξία; Alexander's own idiom is the adverbial κατ' ἀξίαν, ""according to desert"") lies in being self-determining and"
concept_four_categories_alex,Four Categories of Sublunary Events (Alexander),concept,Roman Imperial,mixed,0.83,"Greek terminology: • ἐξ ἀνάγκης, ὡς ἐπὶ τὸ πολύ, ἀπὸ τύχης, ἐφ᾽ ἡμῖν necessary (ἐξ ἀνάγκης). Applies fully to superlunary realm. In sublunary: logical and mathematical truths. FOR THE MOST PART (ὡς ἐπὶ τὸ πολύ). Natural "
scholarly_argument_fries_pharaoh_analogies,Fries: the Pharaoh analogies refute a fixed evil nature,argument,Contemporary,mixed,0.83,"Fries reads Origen's Pharaoh exegesis as reducing the heretics' 'schlechte Natur' to absurdity (p. 95-96). The rain/soil, sun/wax-mud and sower analogies show the same divine action making manifest a pre-existing individ"
concept_pedagogical_theodicy,Pedagogical Theodicy (ἀφορμὴ προκοπῆς),concept,Patristic,mixed,0.8200000000000001,Theophilus' innovation: Evil as ἀφορμὴ προκοπῆς (opportunity for progress/growth). God's pedagogical purpose in granting free choice enabling evil possibility. Pre-emptive defense against objection that granting freedom 
scholarly_argument_koch_chronological_and_conceptual_r_2,Koch: The De fato serves to specify and complete themes addressed in the writings on p,argument,Contemporary,mixed,0.82,Koch (p. 34): the formal and doctrinal resemblances between the De fato and the writings on providence are such that 'il est … difficile de proposer une hypothèse sur la chronologie des deux traités'. Her reading hypothe
scholar_nilsen_fredrik,Fredrik Nilsen,person,Contemporary,mixed,0.82,"Author of Den frie viljens opphav hos Clemens av Alexandria, identified from the local article title page."
argument_firmicus_witness3_religion_useless_amand1945,"Témoin n°3 (Firmicus Math I, 2, 8-9) — Deuxième argument : mépris des dieux et inutilité des rites",argument,Hellenistic,mixed,0.81,"Second anti-fatalist moral argument reconstructed in Firmicus Mathesis I, 2, 8-9 (Kroll-Skutsch I p. 8) by Amand 1945 (analysis p. 186, Latin text p. 187). Logical conclusion of astrological fatalism: contempt for the go"
argument_fate_equals_nature_alex,Alexander's Fate = Nature Thesis (Heimarmene = Phusis),argument,Roman Imperial,mixed,0.81,"ALEXANDRIAN KEY Thesis (De Fato 6 (Bruns 169–170)): Fate (εἱμαρμένη) is identical with nature (φύσις). ""It remains to say that fate is among things that come to be by nature, so that fate and nature are the same"" (ταὐτὸν"
argument_eus_carneadean_pe_vi_6_general_theme,"Eusebius PE VI.6.5: General theme — fatalism ruins morality, piety, religion",argument,Late Antiquity,mixed,0.81,"Eusebius’ general theme in PE VI.6.5: 'For if we must attribute to the constellations and to εἱμαρμένη not only external events, but also desires and volitions in accordance with reason, and if an inexorable Necessity co"
argument_furst_2022_stoic_eph_hemin_late_substantive,"The substantivized τὸ ἐφ᾽ ἡμῖν unattested in the Early Stoa (Fürst 2022, following Bobzien)",argument,Modern,mixed,0.81,"Philological thesis of Fürst 2022 (Anm. 9 ; suivant Bobzien Determinism and Freedom 280 Anm. 95): the substantivized Greek form τὸ ἐφ᾽ ἡμῖν is not attested for the Early Stoa. At most, it may lie behind the corresponding"
argument_origen_witness_diss_precession_equinoxes_amand1945,Origène — Précession des équinoxes mobilisée contre l'astrologie scientifique (Amand 1945),argument,Patristic,mixed,0.81,"Amand (p. 314) [specific sub-theme drawn from Problem 3]: Amand emphasizes the exceptional scientific-philological significance of Origen's argument. Origen distinguishes (Phil. 23.18, Robinson p. 206,29 — 207,6) the νοη"
scholarly_argument_dettwiler_authorship_of_colossians_1,"Dettwiler: Adheres to the third option (deutero-Pauline, written after Paul's death by a di",argument,Contemporary,mixed,0.81,"Among three options on Colossians' author (Paul himself; a close disciple authenticated by Paul during his lifetime, the 'secretary' hypothesis; composition after the Apostle's death by a disciple or someone very familia"
scholarly_argument_f_rst_libertarian_critique_of_stoic__3,Fürst: Traces a tradition of libertarian critique of Stoic compatibilism through Cicero,argument,Contemporary,mixed,0.81,"Fürst (ch. III.3, 'Kritik am stoischen Kompatibilismus') traces the imperial-age criticism of Chrysippus' Kompatibilismus: Cicero, first witness, drawing on Carneades, posits a 'Wille' as mental cause ('Postulat der Will"
scholarly_argument_munier_free_will_and_determinism_in_j_0,Munier: The work is a comprehensive study of Justin's Apology that addresses theological,argument,Contemporary,mixed,0.81,"Munier treats free will within ch. IX.4 'L'homme et son salut'. Moral responsibility and free will are closely interdependent in Justin, as in most Apologists; free will is a 'pièce maîtresse' of early Christian moral do"
scholarly_argument_rousseau_free_will_in_gnosticism_0,Rousseau: The edition presents Irenaeus's report that Valentinian Gnostics held determinis,argument,Contemporary,mixed,0.81,"SC 264 presents Irenaeus's report (AH I,6,1-2; I,7,5) that the Valentinians posit three elements or races — hylic, psychic, pneumatic (Cain, Abel, Seth). The hylic perishes of necessity, incapable of incorruptibility; th"
concept_selbstbestimmung_modern_furst,Selbstbestimmung (autodétermination — terme allemand moderne),concept,Modern,mixed,0.81,"“Selbstbestimmung” (self-determination), a modern German term that Fürst 2022 employs as a heuristic category to designate the human capacity to determine oneself, tracing it back from Kant and Schiller (“reine Selbstbes"
concept_tripartite_descent_iamblichus,Tripartite Descent Typology - Iamblichus's Rehabilitation of Embodiment,concept,Late Antiquity,mixed,0.81,"Iamblichus's threefold classification of the MODES of the soul's descent, stated verbatim at De anima ap. Stobaeus I.49 (= Finamore-Dillon §§ 26-27): since the ends (τέλη) differ, the manners of descent differ too. (1) T"
person_melito_sardis,Melito of Sardis,person,Roman Imperial,mixed,0.81,"Bishop of Sardis (fl. c. 160–180 CE), listed by Eusebius (HE IV.26) among the most prolific second-century Christian writers. His sole surviving complete work, the Peri Pascha, was rediscovered by Campbell Bonner in 1940"
scholar_markschies_christoph,Christoph Markschies,person,Modern,mixed,0.81,"Christoph Markschies (born 1962), German theologian and historian of dogma, Professor für Antikes Christentum at the Humboldt-Universität zu Berlin, president of the Berlin-Brandenburgische Akademie der Wissenschaften (s"
scholarly_argument_voelke_perfect_cause_free_assent,Voelke: assent is free because its perfect and principal cause is in us — a will identical with our rational nature,argument,Contemporary,mixed,0.81,"Voelke's reading of the Stoic reconciliation of freedom and fate: every tension-produced nature is a cause 'parfaite en elle-même' (perfecta et principalis, Cicero, De Fato 18, 41), acting by its own virtue while externa"
scholarly_argument_amand_de_mendieta_methodological_approach_3,"Amand de Mendieta: The work is strictly philological and historical, primarily documentary, present",argument,Contemporary,mixed,0.8099999999999999,"Amand never intended to write a history of the anti-fatalist polemic; the title 'Fatalisme et liberté' should not mislead readers seeking a synthetic, philosophically conceived exposition. His 'méthode strictement philol"
argument_basil_carneadean_hex_vi_7_christian_hopes_destroyed,Basil Hex VI.7: Carneadean topos — Christian hopes destroyed by heimarmene,argument,Late Antiquity,mixed,0.8,"Second explicit Carneadean topos + Christian adaptation, Basil Hex VI.7 (PG 29.133BC): 'Our great hopes as Christians vanish (αἱ δὲ μεγάλαι τῶν χριστιανῶν ἐλπίδες φροῦδαι ἡμῖν οἰχήσονται), since there is neither reward f"
scholarly_argument_f_rst_free_will_and_self_determinati_0,Fürst: The study of free will/self-determination (Selbstbestimmung) has deep roots in a,argument,Contemporary,mixed,0.8,"In the Vorwort Fürst notes that Schiller's aesthetic definition (freedom as 'reine Selbstbestimmung' transferred to natural objects) has, as far as he sees, no analogy in antiquity, whereas the elements of the Kantian fr"
scholarly_argument_djeranian_the_cylinder_analogy_and_its_l_3,"D'Jeranian: Chrysippus's cylinder analogy, which makes fate the antecedent and auxiliary cau",argument,Contemporary,mixed,0.8,D'Jeranian: in De fato 42-43 Chrysippus's manoeuvre dissociates the necessity of fate and preserves the individual's autonomy by making fate the antecedent and auxiliary cause of his action; man's movement is like a cyli
scholarly_argument_koch_alexander_s_target_stoic_deter_1,Koch: Alexander's critique is directed against a reconstructed and simplified Stoic do,argument,Contemporary,mixed,0.8,"Koch reports, without endorsing, the verdict of Gercke, Long, Duhot and Inwood that Alexander attacks 'une doctrine reconstruite et simplifiée', an adversary made to measure, with distortions that seem deliberate. Agains"
scholarly_argument_pr_aux_minucius_felix_s_originality_o_1,Préaux: Minucius Felix was not original on the problem of fate and providence; his treat,argument,Contemporary,mixed,0.8,Préaux (p. 398) holds it 'impossible d'admettre que Minucius Felix ait fait preuve d'originalité' on the fatum/providence problem: his characteristic way of resolving it 'lui a été inspirée par la démonstration d'un doct
concept_axia_biblos_tou_theou_origen_amand1945,Τὰ σημεῖα τοῦ θεοῦ — le ciel comme livre digne de Dieu (Amand 1945),concept,Patristic,mixed,0.8,"Origenian concept (Comm. Gen. III via Philocalia 23.20-21): τὰ σημεῖα τοῦ θεοῦ (the signs of God), a phrase attested in Origen (TLG2042, Philocalia 23). Amand (p. 315-316): From sun, moon, and stars in their sidereal rev"
concept_providentia_stoic_seneca_b3c4d5e6,Providentia (Stoic Providence) - Seneca,concept,Roman Imperial,mixed,0.8,"Providentia (providence) in Seneca refers to divine governance of the cosmos and especially divine care for good people. The world is ruled by reason (ratio), not chance.  • ""si providentia mundus regeretur"" (1.1) - if p"
person_athanasius_alexandria_298_373,Athanase d'Alexandrie,person,Patristic,mixed,0.8,"Bishop of Alexandria 328-373 (with five exiles under Constantius II, Julian, and Valens), Doctor of the Church and the principal Nicene theorist in opposition to Arianism. With regard to the problem of free will, three w"
pub_kobusch_2018_selbstwerdung,Selbstwerdung und Personalität: Spätantike Philosophie und ihr Einfluß auf die Moderne,publication,Contemporary,mixed,0.8,"Kobusch, T. (2018). Selbstwerdung und Personalität: Spätantike Philosophie und ihr Einfluß auf die Moderne. Tria Corda 9. Tübingen: Mohr Siebeck. Thesis: Late antique philosophy—a ""philosophy of interiority""—shaped moder"
argument_furst_2022_freedom_fourth_article_of_faith,Origène élève la liberté en quatrième article de foi (Fürst 2022),argument,Modern,mixed,0.79,"The thesis of Fürst 2022 (Kap. V 1, p. 193-194): in the Commentary on John XXXII 16,187-189, Origen adds a fourth article to the Trinitarian confession of faith (creative Father, Son, Holy Spirit): « we must believe that"
argument_furst_2022_irenaeus_against_gnostic_natures,Irénée défend la libre Selbstbestimmung contre les natures gnostiques fixes (Fürst 2022 Kap. IV 4-5),argument,,mixed,0.79,"Fürst 2022's thesis (Kap. IV 4-5, p. 178-186 ; Adv. Haer. IV 37,6-7 = FC 8/4, 328-330): Irenaeus of Lyons proclaims human free self-determination against the Gnostic conception of fixed ""natures"" (choïque/hylique/sarkiqu"
argument_willing_assent_fate_seneca_h9i0j1k2,Willing Assent to Fate Argument (Seneca),argument,Roman Imperial,mixed,0.79,"Premise 1: Fate governs all events (""Fata nos ducunt"") Premise 2: What must happen will happen regardless Premise 3: We can choose to assent or resist internally Conclusion: Willing assent transforms necessity into freed"
concept_heimarmene_demonic_invention_eus,Heimarmene as demonic invention (Eusebius PE VI.6.4),concept,Patristic,mixed,0.79,Christian theological colouring distinctive of Eusebius: εἱμαρμένη is presented as an invention of the deceptive demon (δαίμων) to account for cases in which the oracles prove false (PE VI.6.4 : πάντα δ' εἱμαρμένης διὰ τ
concept_tyrannike_hamartia,Τυραννικὴ ἁμαρτία (Tyrannike Hamartia) - Tyrannical Sin,concept,Patristic,mixed,0.79,"Melito's personification of sin as a tyrannical power. Greek: ἡ τυραννικὴ ἁμαρτία (hē tyrannikē hamartia, ""tyrannical sin""). In Peri Pascha 49-54, Melito describes humanity as ἀνηρπάζοντο ὑπὸ τῆς τυραννικῆς ἁμαρτίας (""sn"
person_philo_larissa_159_84bce,Philon de Larissa,person,Hellenistic,mixed,0.79,"Last scholarch of the New Academy, 110/109-84 BCE; pupil of Clitomachus; Cicero’s teacher in Rome, 88-87 BCE. A mitigated probabilistic turn: partial abandonment of Carneadean ἐποχή in favour of a moderate epistemology—a"
pub_connell_1993_eberhard_schockenhoff_zum_fest_der_freiheit_theologie_des_christ,"Michael O’Connell 1993 — Eberhard Schockenhoff, Zum Fest der Freiheit, Theologie des christlichen Handelns bei Origenes, Mainz, Matthias-Grünewald Verlag, 1990, (= Tübingen theologische Studien, Band 33)",publication,Contemporary,mixed,0.79,"O'Connell M.-A. Eberhard Schockenhoff, Zum Fest der Freiheit, Theologie des christlichen Handelns bei Origenes, Mainz, Matthias-Grünewald Verlag, 1990, (= Tübingen theologische Studien, Band 33). In: Revue d'histoire et "
scholarly_argument_koenig_pastoral_punishment,König: legal punishment has a pastoral function,argument,Contemporary,mixed,0.79,"For König, Clement treats the law as an outflow of God's care (Fürsorge): the lawgiver, like a good shepherd, aims at the sheep's development, educating people to obedience so that the good in them unfolds. The law has a"
concept_to_eph_hemin_basil,To eph' hemin identified as autexousion (Basil Hom. 'Quod Deus non est auctor malorum' 7),concept,Patristic,mixed,0.78,"Basil’s central articulation: 'what depends on us is precisely free will' (τὸ ἐφ' ἡμῖν ἐστι τὸ αὐτεξούσιον), in the homily 'Que Dieu n'est pas l'auteur du mal', ch. 7 (PG 31.345B; Garnier-Maran II, p. 79E). Explicit iden"
pub_amand_1945_fatalisme,Fatalisme et liberté dans l'antiquité grecque,publication,Contemporary,mixed,0.78,"David Amand, Fatalisme et liberté dans l'antiquité grecque: Recherches sur la survivance de l'argumentation morale antifataliste de Carnéade chez les philosophes grecs et les théologiens chrétiens des quatre premiers siè"
pub_muller_2009_willensschwache,Willensschwäche in Antike und Mittelalter: Eine Problemgeschichte von Sokrates bis Johannes Duns Scotus,publication,Contemporary,mixed,0.78,"Müller, J. (2009). Willensschwäche in Antike und Mittelalter: Eine Problemgeschichte von Sokrates bis Johannes Duns Scotus. Leuven: Leuven University Press. Thesis: The first comprehensive history of akrasia (weakness of"
work_plotinus_enneads_iv_8,"Plotinus, Enneads IV.8 - On the Descent of the Soul into Bodies",work,Late Antiquity,mixed,0.78,"Περὶ τῆς εἰς τὰ σώματα καθόδου τῆς ψυχῆς (On the Descent of the Soul into Bodies). IV.8 in Porphyry’s arrangement; chronological treatise [6], one of Plotinus’s earliest compositions. Opens with the famous first-person p"
argument_furst_2022_critique_dihle_augustine_thesis,Critique de la thèse augusto-centrique de Dihle (Fürst 2022),argument,Modern,mixed,0.77,"Fürst 2022's polemical thesis (Zum Geleit p. 2 + Anm. 1): the dominant Augustine-centred perspective (Dihle 1982/1985; Warnach, Art. Freiheit; Rosenberger, Determinismus und Freiheit), which regards Augustine as the deci"
scholarly_argument_dettwiler_relationship_between_colossian_2,Dettwiler: Colossians' radical presentism raises the question of whether its author has cro,argument,Contemporary,mixed,0.77,"Colossians' radical presentism (believers already raised, Col 2,12-13; 3,1-4, against Paul's asymmetry in Rom 6,3-11) raises the question whether its author 'a dépassé une limite théologique chère à la pensée de Paul'. D"
scholarly_argument_koch_academic_reactions_to_stoic_ca_1,"Koch: The Academic reactions to Chrysippus's causal distinctions, as carefully describ",argument,Contemporary,mixed,0.77,"Koch: the Academic reactions to Chrysippus's causal distinctions, traces of which Cicero's De fato preserves, met the distinctions with 'de très fortes résistances'; she studies them in section II and then links these St"
concept_nepios_adam_infant_doctrine,Νήπιος Doctrine - Adam as Infant,concept,Patristic,mixed,0.77,"Distinctive patristic teaching pioneered by Theophilus of Antioch (Ad Autol. 2.25-28) and developed extensively by Irenaeus of Lyon (AH 4.38.1-4, Epid. 12-14). Characterizes prelapsarian humanity as νήπιοι (nēpioi, infan"
pub_horn_1996_augustinus_wille,Augustinus und die Entstehung des philosophischen Willensbegriffs,publication,Contemporary,mixed,0.77,"Horn, C. (1996). ""Augustinus und die Entstehung des philosophischen Willensbegriffs."" Zeitschrift für philosophische Forschung 50: 113-132. Thesis: Examines Augustine's role in the emergence of ""will"" (voluntas) as an in"
work_seneca_epistulae_morales,"Seneca, Epistulae Morales ad Lucilium",work,Roman Imperial,mixed,0.77,"Seneca, Epistulae Morales ad Lucilium. Work shell created from the live corpus so DB passages can be represented in the KG at passage level."
scholar_leroux_g,Georges Leroux,person,Contemporary,mixed,0.77,"Georges Leroux, Professor of Ancient Philosophy at the Universite du Quebec a Montreal. Editor and commentator of Plotinus, Ennead VI.8 (Traite sur la liberte et la volonte de l'Un, Vrin 1990) and author of the chapter '"
work_plutarch_epitome_animae_procreatione_timaeo,"Plutarch, Epitome libri de animae procreatione in Timaeo",work,Roman Imperial,mixed,0.77,"Plutarch, Epitome libri de animae procreatione in Timaeo (Ἐπιτομὴ τοῦ περὶ τῆς ἐν τῷ Τιμαίῳ ψυχογονίας), Moralia 1030d-1032f. The six sections epitomize the preceding De animae procreatione in Timaeo and treat Plato's ac"
argument_clement_alex_strom_1_83_5_praise_blame,"Clement, Strom. I, 83, 5 - argument incomplet sur louange/blame",argument,Patristic,mixed,0.76,"Incomplete and brief Carneadean echo in Clement of Alexandria’s Stromates I, 83, 5: 'neither praises nor reproaches are just, neither rewards nor punishments equitable, if the soul does not possess the spontaneous power "
argument_justin_equals_alcinous_heimarmene,Justin = Alcinous on Heimarmene (Andresen),argument,Contemporary,mixed,0.76,Andresen's central demonstration (1953 article) that Justin's doctrine on fate (1 Apol. 43.7) structurally mirrors Alcinous Didask. 26. parallel Argument (Andresen p. 184): Justin (1 Apol. 43.2): If everything happens ac
scholarly_argument_dettwiler_spatial_vs_temporal_categories_1,DETTWILER: Colossians shifts from Paul's temporal categories to spatial categories ('en hau,argument,Contemporary,mixed,0.76,"spatial vs. temporal categories in Colossians — Colossians shifts from Paul's temporal categories to spatial categories ('en haut-en bas', 'caché-révélé'), representing a significant structural change in theological thin"
scholarly_position_sharples_alexander_libertarian_unsupported,Sharples 1983: Alexander posits libertarianism but does not demonstrate it philosophically,argument,Modern,mixed,0.76,"La position centrale de R. W. Sharples dans son commentaire De Fato (Duckworth 1983) distingue ce qu'Alexandre stipule (« Alexander's own conception of responsibility is a libertarian one », p. 22) de ce qu'il démontre p"
work_oinomaos_goeton_phora,"Oinomaos, Les Charlatans démasqués (Γοήτων φώρα)",work,Roman Imperial,mixed,0.76,"Γοήτων φώρα (The charlatans unmasked) by Oenomaus of Gadara, a Cynic pamphlet lost in its entirety but transmitted through extensive quotations in Eusebius of Caesarea's Préparation évangélique (V, ch. 19-36, and VI, ch."
argument_carneadean_anti_mantike_amand1945,"Argument carnéadien anti-mantique général (refutation de la μαντική, ch. II §IV)",argument,Hellenistic,mixed,0.75,"General anti-divinatory argument reconstructed by Amand in Carneades (1945, p. 46-49, Intro §II ch. II §IV). In accordance with Amand's polemical plan, this argument constitutes the general framework within which the spe"
argument_four_categories_alex,Four Categories of Being (Alexander),argument,Roman Imperial,mixed,0.75,Greek terminology: • ἐξ ἀνάγκης (ex anankēs) - by necessity • ὡς ἐπὶ τὸ πολύ (hōs epi to poly) - for the most part • ἀπὸ τύχης (apo tychēs) - from chance • τὸ ἐφ᾽ ἡμῖν (to eph' hēmin) - what is up to us  Argument structu
argument_origen_diatribe_inversion,Origen's Diatribe Inversion (Com. Rm VII.16),argument,Patristic,mixed,0.75,"Exegetical technique to neutralize Rom 9:14-19. Structure: (1) Rom 9:14-19 APPEARS to teach determinism: ""not of him who wills... but of God who shows mercy"" (9:16); ""he hardens whom he wills"" (9:18). (2) BUT Paul uses P"
argument_zeno_paradox_analogy_alex,Zeno's Paradox Analogy (Alexander),argument,Roman Imperial,mixed,0.75,"Greek terminology: • τὰ φαινόμενα (ta phainomena) - the evident facts • σοφίσματα (sophismata) - sophisms/fallacies • ἐνάργεια (enargeia) - clarity/evidence [De Fato XXVI, Bruns 196.19-21: «οὐδὲ γὰρ τῷ μὴ δυναμένῳ λύειν "
scholarly_argument_amand_de_mendieta_astrology_and_fatalism_in_anti_1,Amand de Mendieta: Astrology in Greek and Christian antiquity was essentially and radically fatalis,argument,Contemporary,mixed,0.75,"Amand: throughout Greek and Christian antiquity astrology was 'essentiellement et radicalement fataliste'; the theory of heimarmene and that of 'universal sympathy' formed its doctrinal basis, and absolute fatalism was a"
scholarly_argument_boys_stones_hypothetical_fate_ex_hypothese_3,Boys-Stones: The distinction is NOT about scope (some events fated vs. others not) but about ,argument,Contemporary,mixed,0.75,Hypothetical fate (ex hypotheseōs) vs. absolute fate — The distinction is NOT about scope (some events fated vs. others not) but about description: all events are 'en heimarmenēi' (within fate qua caused) but none are 'k
scholarly_argument_dettwiler_free_will_and_human_agency_in__3,Dettwiler: The text implies that faith involves human initiative and response—Peter activel,argument,Contemporary,mixed,0.75,"Dettwiler reads Peter's request ('Seigneur, si c'est toi...') as a faith-filled response, not an initiative: his walk 'ne saurait résulter d'une initiative propre à Pierre' and is made possible 'exclusivement' by Jesus' "
scholarly_argument_crouzel_the_selon_l_image_and_its_rela_1,Crouzel: The 'selon-l'image' (according to the image) is not merely free will (libre arbi,argument,Contemporary,mixed,0.75,The 'selon-l'image' and its relation to free will — The 'selon-l'image' (according to the image) is not merely free will (libre arbitre) but something deeper: a constitutive relation to God that corresponds to what later
scholarly_argument_labarri_re_anachronism_of_self_in_ancient_2,Labarrière: The use of 'Self' as a substantive category for studying ancient philosophy is p,argument,Contemporary,mixed,0.75,"Labarrière opens by asking what Self/Soi can mean in ancient philosophy, recalling that 'Soi, employé substantivement' is an innovation of Locke's French translator Pierre Coste (1700), coined to render Self and to disti"
work_hierocles_peri_pronoias,"Hiéroclès d'Alexandrie, Περὶ προνοίας καὶ εἱμαρμένης",work,Late Antiquity,mixed,0.75,"Περὶ προνοίας καὶ εἱμαρμένης καὶ τῆς τοῦ ἐφ' ἡμῖν πρὸς τὴν θείαν ἡγεμονίαν συντάξεως — a major Neoplatonic treatise in seven books by Hierocles of Alexandria (composed shortly after 412 CE). Lost in its entirety, but Pho"
scholarly_argument_koch_2011_cicero_indeterminist_bias,Koch: Cicero's concordist reading of Chrysippus is already indeterminist; Gellius is closer to the doctrine,argument,Contemporary,mixed,0.75,"Cicero holds that Chrysippus 'approaches' the antifatalist thesis and finally says the same thing in other words (alia ratio reduced to alia locutio, § 44), because he takes the Chrysippean causal distinction, applied to"
work_sextus_outlines_pyrrhonism_f9a7c8e4,Outlines of Pyrrhonism (Πυρρώνειοι Ὑποτυπώσεις) - Sextus Empiricus,work,Roman Imperial,mixed,0.75,Πυρρώνειοι ὑποτυπώσεις (Pyrrhonian Sketches). The fullest extant systematic account of Pyrrhonian skepticism in three books. PH I (general theory) introduces the skeptical ability — finding for every argument an equipoll
argument_saving_teaching_alex,Legacy reconstruction (discovery only): Saving Teaching Argument (Alexander),argument,Roman Imperial,mixed,0.74,"Practical-risk argument cluster, discovery only. De fato 16-21 gives polemical consequences for human practices. Sharples calls chapter XXI a tour de force comparable to Pascal's wager, not a demonstrated metaphysical pr"
synthesis_amand1945_origen_first_precession_polemicist,"Amand 1945 — Origen, the first (or among the first) to invoke the precession of the equinoxes against astrology",synthesis,,mixed,0.74,"Amand's synthesis (p. 314): Origen is ""the first or one of the first among the opponents of apotelesmatics to invoke the law of the precession of the equinoxes discovered by Hipparchus."" An exceptional scientific-technic"
