edge_id,translation_id,original_id,translation_label,original_label,p_partial,p_same_content,original_excerpt,translation_excerpt
0476f247-b838-4456-9179-1d800d7b2cd4,passage_origen_cc____136________47___67_en,passage_origen_cc____136________47___67,"SC 136, §47, §67 (Origen) (English)","SC 136, §47, §67 (Origen)",0.93,0.51,"**Reference:** SC 136, par.: 47, §67 **Author:** Origen **Work:** Contre Celse, Livre IV **Edition:** SC 136  **Original Greek (from database):** 47. Μετὰ ταῦτα ὁ Κέλσος ὁσίας ἕνεκ","Origen, Against Celsus IV.47 (SC 136, par. 47). Celsus mentions, for the sake of piety and with complete obscurity, the dreams of the chief butler and the chief baker and of Pharao"
27dfddea-27ed-42d2-a651-5d59997c210c,sc123_melito_peri_pascha_chap80_en,sc123_melito_peri_pascha_chap80,"Melito, PP 80 (English)","Melito, PP 80",0.93,0.58,"Καὶ σὺ μὲν ἦσθα εὐφραινόμενος, ἐκεῖνος δὲ λιμώττων. Σὺ ἔπινες οἶνον καὶ ἄρτον ἤσθιες, ἐκεῖνος δὲ ὄξος καὶ χολήν. Σὺ ἦσθα φαιδρὸς τῷ προσώπῳ, ἐκεῖνος δὲ ἐσκυθρώπαζεν. Σὺ ἦσθα ἀγαλλι","And you were making merry, while he was hungry; you were drinking wine and eating bread, while he was given vinegar and gall. You had bright faces, while his was darkened. You were"
1a37eeae-f2a2-40e1-a2a1-cbef72d6f339,sc132_origenes_contra_celsum_i_par1_en,sc132_origenes_contra_celsum_i_par1,CC I 1 (English),CC I 1,0.93,0.34,"1. [Πρῶτον τῷ Κέλσῳ κεφάλαιόν] ἐστι βουλομένῳ διαβαλεῖν χριστιανισμόν, [ὡς συνθήκας κρύβδην πρὸς ἀλλήλους ποιουμένων Χριστιανῶν παρὰ τὰ νενομισμένα, ὅτι τῶν συνθηκῶν αἱ μέν εἰσι φα","1. [Celsus' first main charge] in seeking to discredit Christianity is [that Christians make secret covenants (syntheke) with one another contrary to established laws, since some c"
78773ae3-fb55-4441-b898-ea08088150b2,sc147_origenes_contra_celsum_v_par33_en,sc147_origenes_contra_celsum_v_par33,CC V 33 (English),CC V 33,0.93,0.16,"33. Ταῦτα δέ, οὐ μόνον πρὸς τὰ ἐκκείμενα περὶ τῶν ἐποπτῶν ἡμῖν λέλεκται, ἀλλὰ καὶ μετρίως προλαμβάνουσι τὰ ὑπὸ τοῦ Κέλσου πρὸς ἡμᾶς λεγόμενα, ἐν οἷς φησιν · Ἴτω δὲ ὁ δεύτερος · ἐρή","33. We Christians have come 'to the mountain of the Lord in the last days,' as the Prophet Isaiah foretold—'In the last days the mountain of the house of the Lord shall be establis"
e45919d8-841e-481b-bdaa-34cbecb09322,sc147_origenes_contra_celsum_v_par44_en,sc147_origenes_contra_celsum_v_par44,CC V 44 (English),CC V 44,0.93,0.4,"44. Ἐπεὶ δὲ βούλεται Κέλσος κοινοποιεῖν τὰ σεμνὰ Ἰουδαίων ἐθνῶν τινων νόμοις, φέρε καὶ ταῦτα θεωρήσωμεν. Νομίζει τοίνυν τὸ περὶ οὐρανοῦ δόγμα μηδὲν διαφέρειν τοῦ περὶ τοῦ θεοῦ καί ","44. Celsus tries to equate Jewish monotheism with the Persian worship of the highest heaven or of the heavenly heights personified as a divine being. He claims that Zeus, the Persi"
5f457af8-252e-46d6-9daa-a923a53ed7ab,sc147_origenes_contra_celsum_vi_par18_en,sc147_origenes_contra_celsum_vi_par18,CC VI 18 (English),CC VI 18,0.93,0.11,"18. Ταῦτα δ' ἡγησάμην βραχέα ἀπὸ πλείστων ὅσων τῶν περὶ θεοῦ τοῖς ἱεροῖς ἀνδράσι νενοημένων παραθέσθαι, δεικνὺς ὅτι τῶν θαυμασθέντων ὑπὸ Κέλσου πλατωνικῶν λόγων ἔχει τι σεμνότερον ","I thought it right to set forth these few remarks from the very many that have been conceived about God by the holy men, showing that the Platonic sayings admired by Celsus contain"
82ff53fe-da13-4ac2-95db-1921b1f94a12,sc150_origenes_contra_celsum_viii_par54_b_en,sc150_origenes_contra_celsum_viii_par54_b,CC VIII 54_b (English),CC VIII 54_b,0.93,0.55,"Οὐ λοιδορούμεθα οὖν τοῖς τῇδε δαίμοσιν ἀλλ' ἐλέγχομεν τὰς ἐπ' ὀλέθρῳ τοῦ γένους τῶν ἀνθρώπων ἐνεργείας αὐτῶν, προφάσει χρησμῶν καὶ θεραπείας σωμάτων καὶ ἄλλων τινῶν χωρίσαι τοῦ θεο","We do not abuse the daemons here below, then, but we expose their operations, which work toward the destruction of the human race—using the pretext of oracles and healing of bodies"
2de6c24a-bbe5-459f-ab90-a29ceab2b540,sc150_origenes_contra_celsum_viii_par57_b_en,sc150_origenes_contra_celsum_viii_par57_b,CC VIII 57_b (English),CC VIII 57_b,0.93,0.74,"Ἀλλ' οὐδὲ δαίμονες ἔχουσιν, ὡς καὶ ἐν τοῖς ἀνωτέρω ἐλέγομεν, τὴν οἰκονομίαν τῶν πρὸς τὰς ἡμετέρας χρείας δεδημιουργημένων · διὸ οὐδ' ἄδικόν τι πράττομεν μετέχοντες τῶν δημιουργημάτ","But neither do the daemons have, as we also said in the preceding sections, the administration of the things created for our needs. Therefore, we do no injustice in sharing in the "
6f170e18-bbb9-4082-b536-7c542fb9957b,sc167_clemens_epistula_ad_corinthios_chap25_en,sc167_clemens_epistula_ad_corinthios_chap25,I Clem. 25 (English),I Clem. 25,0.93,0.56,"25. 1. Ἴδωμεν τὸ παράδοξον σημεῖον τὸ γινόμενον ἐν τοῖς ἀνατολικοῖς τόποις, τουτέστιν τοῖς περὶ τὴν Ἀραβίαν. 2. Ὄρνεον γάρ ἐστιν, ὃ προσονομάζεται φοίνιξ · τοῦτο μονο-γενὲς ὑπάρχον","25.1. Let us consider the remarkable sign that takes place in the eastern lands, that is, in the regions around Arabia. 2. For there is a bird which is called the phoenix. This cre"
88bed79c-3676-47d0-8247-5688714fa423,sc167_clemens_epistula_ad_corinthios_chap3_en,sc167_clemens_epistula_ad_corinthios_chap3,I Clem. 3 (English),I Clem. 3,0.93,0.75,"3. 1. Πᾶσα δόξα καὶ πλατυσμὸς ἐδόθη ὑμῖν, καὶ ἐπετε-λέσθη τὸ γεγραμμένον · « Ἔφαγεν καὶ ἔπιεν, καὶ ἐπλατύνθη καὶ ἐπαχύνθη, καὶ ἀπελάκτισεν ὁ ἠγαπημένος. » 2. Ἐκ τούτου ζῆλος καὶ φθ","3.1. All glory and expansion were given to you, and what is written was fulfilled: 'He ate and drank and was enlarged and waxed fat, and the beloved kicked.' 2. From this came jeal"
d50feda9-2f01-4f27-be20-40cfc38cdfde,sc167_clemens_epistula_ad_corinthios_chap41_en,sc167_clemens_epistula_ad_corinthios_chap41,I Clem. 41 (English),I Clem. 41,0.93,0.6,"41. 1. Ἕκαστος ἡμῶν, ἀδελφοί, ἐν τῷ ἰδίῳ τάγματι εὐαρεστείτω τῷ θεῷ ἐν ἀγαθῇ συνειδήσει ὑπάρχων, μὴ παρεκ-βαίνων τὸν ὡρισμένον τῆς λειτουργίας αὐτοῦ κανόνα, ἐν σεμνότητι. 2. Οὐ παν","41.1. Each one of us, brothers, should please God in his own rank with a good conscience, not transgressing the established rule of his ministry, with gravity. 2. Not everywhere, b"
bdc9c722-9e1d-45f4-81ea-1111e146d138,sc53bis_hermas_pastor_chap78_en,sc53bis_hermas_pastor_chap78,"Hermas, Past. 78 (English)","Hermas, Past. 78",0.93,0.18,"[Παραβολὴ θʹ.]  1. Μετὰ τὸ γράψαι με τὰς ἐντολὰς καὶ παραβολὰς τοῦ ποι-μένος, τοῦ ἀγγέλου τῆς μετανοίας, ἦλθε πρός με καὶ λέγει μοι · Θέλω σοι δεῖξαι, ὅσα σοι ἔδειξε τὸ πνεῦμα τὸ ἅ","This chapter opens the ninth parable (Similitude IX), the longest and most elaborate of all the parables of the Shepherd of Hermas. After Hermas has written down the commandments a"
e20e1646-6e3d-47f1-bd27-0d6a31ec613c,passage_boethius_cons_102_en,passage_boethius_cons_102,"Boethius, Cons. 102: Hidden Causes (English)","Boethius, Cons. 102: Hidden Causes",0.92,0.6,"vis, cui mala. quoque bona. sint, cum eis competenter utendo a. Iiemus boni elicit effectum. Ordo enim quidam cuncta. eomplectitur. ut, quod adsignata ordinis ratione decesserit, h","Boethius, Consolation of Philosophy, passage 102: Hidden Causes. A divine power for which even evils are good, since by using them competently it draws out a good effect. For a cer"
f68918fd-6ffe-4ace-8ca5-18b620a04461,passage_boethius_cons_45_en,passage_boethius_cons_45,"Boethius, Cons. 45: Epicurus and Pleasure (English)","Boethius, Cons. 45: Epicurus and Pleasure",0.92,0.51,"Sed summum bonum beatitudinem esse definivimus; quare beatum esse iudicat statum, quem prae ceteris quisque desiderat. Habes igitur ante oculos propositam fere formam felicitatis h","Boethius, Consolation of Philosophy, passage 45: Epicurus and Pleasure. We have defined the supreme good as happiness (beatitudo). Epicurus, considering pleasure (voluptas) alone, "
2e5d2002-ff4c-4e9f-a674-3e969324810a,passage_epict_104_en,passage_epict_104,"Epictetus, Discourses I.1: Nothing Can Hinder or Harm Prohairesis (English)","Epictetus, Discourses I.1: Nothing Can Hinder or Harm Prohairesis",0.92,0.47,Greek: • προαίρεσιν γὰρ οὐδὲν δύναται κωλῦσαι ἢ βλάψαι ἀπροαίρετον - NOTHING non-prohairetic can hinder or harm prohairesis • εἰ μὴ αὐτὴ ἑαυτήν - except it itself • αὑτοὺς αἰτιᾶσθα,Key phrases: except it itself; blame ourselves and remember; nothing else causes disturbance or instability except dogma.  THE central statement of Epictetan philosophy: Nothing no
fa225dad-768c-4e7f-afc8-8de9ad6e9d77,passage_epict_139_en,passage_epict_139,"Epictetus, Discourses IV.1: What Then Is Yours? - Use of Impressions (English)","Epictetus, Discourses IV.1: What Then Is Yours? - Use of Impressions",0.92,0.76,Greek: • τί οὖν ἐστὶ σόν - what then is yours? • χρῆσις φαντασιῶν - USE of impressions • ὅταν κατὰ φύσιν αὐταῖς χρήσῃ - when you use them according to nature  The answer: χρῆσις φα,"Key phrases: what then is yours?; when you use them according to nature.  The answer: (use of impressions) is yours. When used (according to nature), this constitutes virtue.  CENT"
17c5f02d-a730-4cbf-9aca-facbc3ba3e05,passage_epict_53_en,passage_epict_53,"Epictetus, Discourses I.22: Half-Baptized Stoics (English)","Epictetus, Discourses I.22: Half-Baptized Stoics",0.92,0.68,[AUTHENTIC PRACTICE VS. MERE WORDS]  Greek: • δέ σοι ὄφελος οὐδὲν εἰ μὴ μέχρι τοῦ δοκεῖν ὅτι ἔχεις - it is no use to you except for seeming • τί οὖν Στωικὸν λέγεις; τί ἐξαπατᾷς τοὺ,AUTHENTIC PRACTICE VS. MERE WORDS it is no use to you except for seeming why call yourself Stoic? Why deceive the many? why play the Jew when being Greek? so also we are half-bapti
08a1b6c5-31a7-4e18-9141-2d5ab2bf1161,sc147_origenes_contra_celsum_v_par48_en,sc147_origenes_contra_celsum_v_par48,CC V 48 (English),CC V 48,0.92,0.61,"48. Κἂν σεμνύνωνται τοίνυν Ἰουδαῖοι τῇ περιτομῇ, χωρίσουσιν αὐτὴν οὐ μόνον τῆς Κόλχων καὶ Αἰγυπτίων περιτομῆς ἀλλὰ καὶ τῆς Ἰσμαηλιτῶν Ἀράβων, καίτοι γε ἀπὸ τοῦ προπάτορος αὐτῶν Ἀβρ","48. If the Jews, then, take pride in their circumcision, they will distinguish it not only from that of the Colchians and Egyptians but also from that of the Ishmaelite Arabs, even"
ceb0e363-880e-4407-9b98-59502e6d71da,sc147_origenes_contra_celsum_v_par63_en,sc147_origenes_contra_celsum_v_par63,CC V 63 (English),CC V 63,0.92,0.18,"63. Εἶθ' ἵνα δοκῇ καὶ ἄλλους εἰδέναι παρ' οὓς ὠνόμασε, φησὶν ἑαυτῷ συνήθως ὅτι ἄλλοι ἄλλον διδάσκαλόν τε καὶ δαίμονα, κακῶς πλαζόμενοι καὶ καλινδούμενοι <εὕραντο προ-στάτην> κατὰ σ","Then, in order to seem to know still other groups beyond those he has named, Celsus says in his habitual manner that different ones found different teachers and demons, wandering w"
2a7b4641-d23b-4b61-a020-b5b55fcb9456,sc147_origenes_contra_celsum_vi_par46_b_en,sc147_origenes_contra_celsum_vi_par46_b,CC VI 46_b (English),CC VI 46_b,0.92,0.33,"Τοσαῦτα δὴ ἀπὸ πλειόνων ἔδοξεν εὔλογον εἶναί μοι παραθέσθαι εἰς τὸ κἂν ἐπ' ὀλίγον συνιέναι τὸν ἀκροατὴν περὶ τοῦ βουλήματος τῶν θείων λόγων, διδασκόντων τὰ περὶ τοῦ διαβόλου καὶ το","These few things from many more it seemed reasonable to me to set forth, so that the hearer might understand at least a little about the intention of the divine words that teach co"
4dbbdd47-83cd-4eef-9551-b0bf9684c8a8,sc147_origenes_contra_celsum_vi_par48_en,sc147_origenes_contra_celsum_vi_par48,CC VI 48 (English),CC VI 48,0.92,0.36,"48. Εἶτα ἐὰν μὲν τὴν αὐτὴν ἀρετὴν λέγοντες ἀνθρώπου καὶ θεοῦ οἱ ἀπὸ τῆς Στοᾶς φιλόσοφοι μὴ εὐδαιμονέστερον λέγωσιν εἶναι τὸν ἐπὶ πᾶσι θεὸν τοῦ ἐν ἀνθρώποις κατ' αὐτοὺς σοφοῦ, ἀλλ' ","Then, if the Stoic philosophers say that the virtue (arete) of human beings and of God is the same, and that the God over all things is no happier than the wise man among humans, b"
f9c1dc2d-5187-46df-a354-087d5661417a,sc150_origenes_contra_celsum_viii_par54_a_en,sc150_origenes_contra_celsum_viii_par54_a,CC VIII 54_a (English),CC VIII 54_a,0.92,0.69,"Εἰ δ' ἐδύνατο ἀκοῦσαι τῆς βαθύτητος τῶν εὐαγγελίων ὁ Κέλσος καὶ οἱ παραπλησίως ἐκείνῳ καθ' ἡμῶν διακείμενοι, οὐκ ἂν ἡμῖν συνεβούλευσεν οἷς ὠνόμασεν ἐπιμεληταῖς τοῦ δεσμωτηρίου πείθ","If Celsus and those who are similarly disposed against us could hear the depth of the Gospels, he would not have counseled us to obey those he called 'guardians of the prison.' For"
5221abed-c57f-4191-8c9a-ce7225cca5fb,sc167_clemens_epistula_ad_corinthios_chap40_en,sc167_clemens_epistula_ad_corinthios_chap40,I Clem. 40 (English),I Clem. 40,0.92,0.72,"40. 1. Προδήλων οὖν ἡμῖν ὄντων τούτων καὶ ἐγκεκυφότες εἰς τὰ βάθη τῆς θείας γνώσεως πάντα τάξει ποιεῖν ὀφείλομεν, ὅσα ὁ δεσπότης ἐπιτελεῖν ἐκέλευσεν κατὰ καιροὺς τεταγμέ-νους · 2. ","40.1. Since all these things are manifest to us, and we have peered into the depths of divine knowledge, we ought to do all things in order, as many as the Master commanded to be p"
f488d347-4f1d-400d-accc-fa902836e933,sc167_clemens_epistula_ad_corinthios_chap_1_verset_2_3_en,sc167_clemens_epistula_ad_corinthios_chap_1_verset_2_3,I Clem. 1.2-3 (English),I Clem. 1.2-3,0.92,0.86,2. Τίς γὰρ παρεπιδημήσας πρὸς ὑμᾶς τὴν πανάρετον καὶ βεβαίαν ὑμῶν πίστιν οὐκ ἐδοκίμασεν ; τήν τε σώφρονα καὶ ἐπιεικῆ ἐν Χριστῷ εὐσέβειαν οὐκ ἐθαύμασεν ; καὶ τὸ μεγαλο-πρεπὲς τῆς φι,2. For who that has visited you has not tested and found admirable your most virtuous and steadfast faith? Who has not marveled at your sober and reasonable piety in Christ? Who ha
78cf9d5f-9438-404c-b78b-5db6e1646c0d,sc53bis_hermas_pastor_chap76_en,sc53bis_hermas_pastor_chap76,"Hermas, Past. 76 (English)","Hermas, Past. 76",0.92,0.26,"1. Οἱ δὲ τὰς ῥάβδους ἐπιδεδωκότες χλωράς, αὐτὰ δὲ τὰ ἄκρα ξηρὰ καὶ σχισμὰς ἔχοντα, οὗτοι πάντοτε ἀγαθοὶ καὶ πιστοὶ καὶ ἔνδοξοι παρὰ τῷ θεῷ ἐγένοντο, ἐλάχιστον δὲ ἐξήμαρ-τον διὰ μικ","The ninth parable describes those from the twelfth mountain — entirely white and gleaming — who submitted entirely green, luxuriant branches full of new shoots. These are innocent,"
25289230-0390-4d28-a021-63d54af73c91,passage_epict_140_en,passage_epict_140,"Epictetus, Discourses IV.1: The Door Is Open - Suicide and Freedom (English)","Epictetus, Discourses IV.1: The Door Is Open - Suicide and Freedom",0.91,0.38,"Greek: • ἡ θύρα ἀνέῳκται - the door is open • ἔξεστιν ἐξελθεῖν - you may leave • μὴ κλαῖε, μὴ μέμφου - do not cry, do not blame  The famous 'open door' (θύρα ἀνέῳκται) doctrine: su","Key phrases: the door is open; do not cry, do not blame.  The famous 'open door' (θύρα ἀνέῳκται) doctrine: suicide is always available as final exercise of freedom. If life becomes"
ad6749ba-7a1c-4f91-bd13-bdb1c4a0002f,sc132_origenes_contra_celsum_ii_par77_a_en,sc132_origenes_contra_celsum_ii_par77_a,CC II 77_a (English),CC II 77_a,0.91,0.78,"Ταῦτα μὲν οὖν οὕτως πρὸς τὸν Κέλσου Ἰουδαῖον λελέχθω. Ἐπεὶ δὲ μετὰ ταῦτά φησι · [ Ποῦ οὖν ἐστιν ; ἵνα ἴδωμεν καὶ πιστεύσωμεν, ἐροῦμεν πρὸς αὐτόν · ποῦ οὖν ἐστι νῦν ὁ ἐν τοῖς προφήτ","Let these things then be said in this way to the Jew of Celsus. But since after these things he says: 'Where then is he, that we may see and believe?' — we shall say in reply: wher"
8b8c5145-2398-4181-a3b9-91bc8945843b,sc147_origenes_contra_celsum_vi_par39_a_en,sc147_origenes_contra_celsum_vi_par39_a,CC VI 39_a (English),CC VI 39_a,0.91,0.2,"Εἶτα πάλιν φύρων τὰ ἀπὸ τῆς μαγικῆς γοητείας καὶ προσάπτων τάχα μὲν οὐδενὶ τῷ μὴ εἶναι τοὺς μαγγανεύοντας προφάσει τῆς κατὰ τὸν χαρακτῆρα τοῦτον θεοσεβείας, τάχα δέ τισι καὶ πρὸς τ","Then again, conflating practices from magical sorcery and attributing them perhaps to no one in particular—since there may be no sorcerers using the pretext of this form of worship"
5bf6e21f-7c31-4dfe-ae0d-fecb4101cba3,sc172_epistula_barnabae_chap_13_verset_7a_7b_en,sc172_epistula_barnabae_chap_13_verset_7a_7b,Barn. 13.7a-7b (English),Barn. 13.7a-7b,0.91,0.16,"7a. Εἰ οὖν ἔτι καὶ διὰ τοῦ Ἀβραὰμ ἐμνήσθη, ἀπέχομεν τὸ τέλειον τῆς γνώσεως ἡμῶν. 7b. Τί οὖν λέγει τῷ Ἀβραάμ, ὅτε μόνος πιστεύσας ἐτέθη εἰς δικαιοσύνην ; « Ἰδού, τέθεικά σε, Ἀβραάμ,","Therefore both things have been brought to completion: 'Behold, I have made you a father of nations'—those who trust in the Lord in uncircumcision—Abraham, who also trusted and saw"
2edcdad8-e09a-47cb-8048-20d96063b3e5,sc172_epistula_barnabae_chap_20_verset_1c_2k_en,sc172_epistula_barnabae_chap_20_verset_1c_2k,Barn. 20.1c-2k (English),Barn. 20.1c-2k,0.91,0.66,"1c. εἰδωλολατρεία, θρασύτης, ὕψος δυνάμεως, ὑπόκρισις, διπλοκαρδία, μοιχεία, φόνος, ἁρπαγή, ὑπερηφανία, παρά-βασις, δόλος, κακία, αὐθάδεια, φαρμακεία, μαγεία, πλεονεξία, ἀφοβία θεο","On this way are persecutors of the good, haters of truth, lovers of lies, people who do not know the reward of righteousness, who do not cleave to the good nor to righteous judgmen"
701bc134-ed53-4d23-a784-91df527b34ce,sc79_chrysostomus_de_providentia_chap11_en,sc79_chrysostomus_de_providentia_chap11,"Chrys., Prov. 11 (English)","Chrys., Prov. 11",0.91,0.44,"1. Οὐδὲ γὰρ οἱ δίκαιοι τότε ἐκεῖνοι τοῦτο ἐζήτουν τό · Πῶς καὶ τίνι τρόπῳ ταῦτα ἔσται · ἀλλ' ὁρῶντες εἰς ἀπόγνωσιν κατὰ ἀνθρώπινον λογισμὸν πάντα φερόμενα, οὐδὲ οὕτως ἐθορυβοῦντο, ",Chapter 11 of Chrysostom's On Providence concludes the discussion of the righteous in biblical history and draws practical conclusions for Chrysostom's audience. The ancient righte
8a2291c6-ab9d-4dc2-985b-2f223800005b,passage_boethius_cons_34_en,passage_boethius_cons_34,"Boethius, Cons. 34: True vs. False Friends (English)","Boethius, Cons. 34: True vs. False Friends",0.9,0.61,"^ qua vos verae dignitatis ac potestatis inscii caelo ex aequatis? Quae si in improbissimum quemque ceciderunt, quae flammis Aetnae eructantibus, quod diluvium tantas strages deder","Boethius, Consolation of Philosophy, passage 34: True vs. False Friends. Philosophy asks about the pretense of dignity and power. If such honors fall upon the most wicked, what fla"
22839a0e-3f8f-4ff9-9f64-37252a2a97b5,sc123_melito_peri_pascha_chap43_en,sc123_melito_peri_pascha_chap43,"Melito, PP 43 (English)","Melito, PP 43",0.9,0.43,"οὕτως δὴ καὶ ὁ νόμος ἐπληρώθη [τοῦ εὐ]αγγελίου φωτισθέντος, καὶ ὁ λα[ὸς ἐκε]νώθη τῆς ἐκκλησίας ἀνασταθείσης, καὶ ὁ τύπος ἐλύθη τοῦ κυρίου φανερωθέντ[ος], καὶ σήμερον γέγονεν τά ποτ","But when the church arose and the Gospel took precedence, the type (typos) was emptied, yielding its power to the reality, and the Law was fulfilled, yielding its power to the Gosp"
7deac8ed-3fcb-4a76-82e2-316384b8c1d8,sc132_origenes_contra_celsum_ii_par45_en,sc132_origenes_contra_celsum_ii_par45,CC II 45 (English),CC II 45,0.9,0.19,"45. Πρόσχες δὲ καὶ τῷ ἐπιπολαίῳ τοῦ περὶ τῶν τότε μαθητῶν Ἰησοῦ λόγου, ἐν ᾧ φησιν · Εἶτα οἱ μὲν τότε [ ζῶντι αὐτῷ συνόντες ] καὶ τῆς φωνῆς ἐπακούοντες αὐτοῦ [ καὶ διδασκάλῳ χρώμενο","45. Consider also the superficiality of the argument about the disciples of Jesus at that time, in which he says: 'Then those who [were with him while he lived] and heard his voice"
5ed925e2-fbbb-404d-a12f-4d7a5eb1afdc,sc147_origenes_contra_celsum_v_par42_a_en,sc147_origenes_contra_celsum_v_par42_a,CC V 42_a (English),CC V 42_a,0.9,0.08,"Ὁποῖον δ' ἦν παρ' αὐτοῖς τὸ ἐξ ἔτι ἁπαλῶν ὀνύχων διδάσκεσθαι ὑπεραναβαίνειν μὲν πᾶσαν τὴν αἰσθητὴν φύσιν καὶ μηδαμοῦ αὐτῆς νομίζειν ἱδρῦσθαι τὸν θεόν, ἄνω δὲ καὶ ὑπὲρ τὰ σώματα ζητ",How noble it was for the Jews to be taught to transcend the world of sensory perception and to honor the God who is above all sensory things! Most nations worshipped sensory object
fb7f6e70-5506-4016-af09-032fcc0d5932,sc147_origenes_contra_celsum_vi_par15_en,sc147_origenes_contra_celsum_vi_par15,CC VI 15 (English),CC VI 15,0.9,0.04,"15. Εἶτα μετὰ ταῦτα ὁ Κέλσος ὡς περιηχηθεὶς τὰ περὶ ταπεινοφροσύνης καὶ μὴ ἐπιμελῶς αὐτὴν νοήσας βούλεται μὲν τὴν παρ' ἡμῖν κακολογεῖν, οἴεται δ' αὐτὴν παράκουσμα εἶναι τῶν Πλάτωνο","Then after this, Celsus, having heard vaguely about humility (tapeinophrosyne) and not having carefully understood it, wishes to criticize this virtue among us, thinking it to be a"
9c528e1a-c8fe-493c-922d-20909364236d,sc147_origenes_contra_celsum_vi_par17_en,sc147_origenes_contra_celsum_vi_par17,CC VI 17 (English),CC VI 17,0.9,0.08,"17. Ἐπεὶ δ' ἑξῆς ἐξευτελίσαι βουλόμενος τὰ περὶ βασιλείας θεοῦ γεγραμμένα παρ' ἡμῖν τούτων μὲν οὐδὲν παρέθετο ὡς οὐδὲ τῆς παρ' αὐτῷ ἄξιον ἀναγραφῆς, τάχα ἐπεὶ μηδὲ ᾔδει αὐτά, Πλάτω","Since next he wishes to belittle what is written among us concerning the kingdom of God (basileia theou), he cites none of our texts—as though none were worthy of his notice—perhap"
8462075c-4cf7-4fa5-b17b-af309eaf5aff,sc147_origenes_contra_celsum_vi_par3_en,sc147_origenes_contra_celsum_vi_par3,CC VI 3 (English),CC VI 3,0.9,0.04,"3. Παλαιοὶ τοίνυν ἄνδρες καὶ σοφοὶ δηλούσθωσαν τοῖς ἐπίστασθαι δυναμένοις, καὶ δὴ καὶ Πλάτων ὁ τοῦ Ἀρίστωνος τὰ περὶ τοῦ πρώτου ἀγαθοῦ διασημαινέτω ἔν τινι τῶν ἐπιστολῶν καὶ φασκέτ","Let, therefore, the ancient and wise men be recognized by those who are able to understand, and let Plato the son of Ariston also indicate his views about the first Good (proton ag"
31bd861e-0d0b-4cc9-84c7-518774a981a4,sc150_origenes_contra_celsum_viii_par58_a_en,sc150_origenes_contra_celsum_viii_par58_a,CC VIII 58_a (English),CC VIII 58_a,0.9,0.56,"Καὶ διὰ τούτων δὴ κατάγειν ἡμῶν πειρώμενος τὴν ψυχὴν ὁ Κέλσος ἐπὶ τοὺς δαίμονας, ὡς λαχόντας ἡμῶν τὰ σώματα, καὶ ἕνα ἕκαστον ἐπιστατεῖν ἀποφαινόμενος μέρους τοῦ σώματος ἡμῶν θέλει ","And through these things, Celsus, attempting to draw our soul down toward the daemons as those who have received our bodies by lot, and declaring that each daemon presides over a p"
ef557293-1fb9-47c0-8263-7f87f2ed24f5,sc172_epistula_barnabae_chap_15_verset_3_5b_en,sc172_epistula_barnabae_chap_15_verset_3_5b,Barn. 15.3-5b (English),Barn. 15.3-5b,0.9,0.72,"3. Τὸ « σάββατον » λέγει ἐν ἀρχῇ τῆς κτίσεως · « Καὶ ἐποίησεν ὁ θεὸς ἐν ἓξ ἡμέραις τὰ ἔργα τῶν χειρῶν αὐτοῦ, καὶ συνετέλεσεν ἐν τῇ ἡμέρᾳ τῇ ἑβδόμῃ καὶ κατέπαυσεν ἐν αὐτῇ καὶ ἡγίασε","Attend, children, to what it means that he 'finished in six days.' This means that in six thousand years the Lord will complete all things. For with him a day means a thousand year"
28bca146-1a57-4bba-8b21-ec3e3fc2155f,sc172_epistula_barnabae_chap_1_verset_4_5_en,sc172_epistula_barnabae_chap_1_verset_4_5,Barn. 1.4-5 (English),Barn. 1.4-5,0.9,0.79,"4. Πεπεισμένος οὖν τοῦτο καὶ συνειδὼς ἐμαυτῷ, ὅτι ἐν ὑμῖν λαλήσας πολλὰ ἐπίσταμαι, ὅτι ἐμοὶ συνώδευσεν ἐν ὁδῷ δικαιοσύνης κύριος, καὶ πάντως εἰς τοῦτο κἀγὼ ἀναγκάζομαι, ἀγαπᾶν ὑμᾶς","4. Being convinced of this and conscious within myself that, having spoken much among you, I know that the Lord has accompanied me on the way of righteousness, and I am altogether "
ca3994e1-ce04-447c-8b29-c170c0a8c18c,sc464_pamphilus_apologia_pro_origene_par64_en,sc464_pamphilus_apologia_pro_origene_par64,"Pamph., Apol. 64 (English)","Pamph., Apol. 64",0.9,0.73,"64. Origenes. Videamus ergo qui sit Saluator noster. Splen-dor dicitur gloriae, id est aeternae lucis splendor ; et certum est quod splendor ex lumine inseparabiliter generatur et ","64. Origen. Let us see, then, who our Savior is. He is called the radiance of glory, that is, the radiance of the eternal light; and it is certain that radiance is inseparably gene"
