edge_id,translation_id,original_id,translation_label,original_label,p_same_content,coverage_choice,original_excerpt,translation_excerpt
cee77874-a629-4ef3-89e5-8a6acf0b2398,passage_epict_114_en,passage_epict_114,"Epictetus, Discourses III.23: Who Do You Want to Be? - Choose Your Identity (English)","Epictetus, Discourses III.23: Who Do You Want to Be? - Choose Your Identity",0.17,partial,Greek: • τίς εἶναι θέλεις; σαυτῷ πρῶτον εἰπέ - Who do you want to be? Tell yourself first! • οἱ ἀθλοῦντες πρῶτον κρίνουσιν τίνες εἶναι θέλουσιν - athletes first decide who they wan,"Key phrases: thus they do what follows.  Before reading and arguing for display, ask: WHO DO YOU WANT TO BE? (τίς εἶναι θέλεις). Athletes first decide their identity - sprinter, wr"
c16e0233-1ba1-48f3-aa41-9a60f1eef478,passage_boethius_cons_6_en,passage_boethius_cons_6,"Boethius, Cons. 6: The Fate of Philosophers (English)","Boethius, Cons. 6: The Fate of Philosophers",0.18,partial,n Cuius hereditatem cum deinceps Epicureum vulgus ac Stoi -. cum ceterique {ceterique} pro sua quisque parte raptum ire molirentur meque {meque} reclamantem renitentemque {renitent,"Boethius, Consolation of Philosophy, passage 6: The Fate of Philosophers. Philosophy describes how, after her tradition had been established, the Epicurean mob, the Stoics, and oth"
9c8cf52a-2c6f-469f-80d9-374dae628f43,sc123_melito_peri_pascha_chap83_en,sc123_melito_peri_pascha_chap83,"Melito, PP 83 (English)","Melito, PP 83",0.18,partial,"ὁ τοὺς ἐν οὐρανῷ ἁρμόσας ἀ[στέρας], ὁ τοὺς φωστῆρας λαμπρύ[νας], [ὁ τοὺς] ἐν οὐρανῷ ποιήσα[ς ἀγγέλους], ὁ τοὺς ἐκεῖ πήξας θ[ρόνους], [ὁ τὸν ἐπὶ γῆς ἀναπλασσάμενος ἄνθρωπον]. [Οὗτος","Raise your eyes, O Israel, and look upon the one who wrought these marvels. Behold your life hanging before your eyes, and yet you do not recognize -- you do not know -- that this "
77df82f1-b8a0-4c38-8032-15c08fb730bd,sc132_origenes_contra_celsum_i_par16_en,sc132_origenes_contra_celsum_i_par16,CC I 16 (English),CC I 16,0.18,partial,"16. Θαυμάζω δέ, πῶς Ὀδρύσας μὲν καὶ Σαμόθρᾳκας καὶ Ἐλευσινίους καὶ Ὑπερβορέους ἐν τοῖς ἀρχαιοτάτοις καὶ σοφωτάτοις ἔταξεν ἔθνεσιν ὁ Κέλσος, τοὺς δὲ Ἰουδαίους οὐκ ἠξίωσεν οὔτε εἰς σ","16. I am amazed that Celsus placed the Odrysians and Samothracians and Eleusinians and Hyperboreans among the most ancient and wisest nations, but did not deem the Jews worthy of b"
92444d9f-9547-4d0f-8b0b-d107944934a3,sc136_origenes_contra_celsum_iii_par2_en,sc136_origenes_contra_celsum_iii_par2,CC III 2 (English),CC III 2,0.18,partial,"2. Λεγέτωσαν δὴ ἡμῖν ὁ Κέλσος καὶ οἱ ἀρεσκόμενοι τοῖς καθ' ἡμῶν ὑπ' αὐτοῦ λεγομένοις, εἰ ὄνου σκιᾷ ἔοικε τὸ προειρηκέναι τοὺς Ἰουδαίων προφήτας τόπον γενέσεως τοῦ ἡγησομένου τῶν κα",2. Let Celsus and those who are pleased with what he says against us tell us whether the prophets of the Jews having foretold the place of birth of the one who would rule over thos
ceb0e363-880e-4407-9b98-59502e6d71da,sc147_origenes_contra_celsum_v_par63_en,sc147_origenes_contra_celsum_v_par63,CC V 63 (English),CC V 63,0.18,partial,"63. Εἶθ' ἵνα δοκῇ καὶ ἄλλους εἰδέναι παρ' οὓς ὠνόμασε, φησὶν ἑαυτῷ συνήθως ὅτι ἄλλοι ἄλλον διδάσκαλόν τε καὶ δαίμονα, κακῶς πλαζόμενοι καὶ καλινδούμενοι <εὕραντο προ-στάτην> κατὰ σ","Then, in order to seem to know still other groups beyond those he has named, Celsus says in his habitual manner that different ones found different teachers and demons, wandering w"
2328e765-cdf8-42aa-a101-b8393842249e,sc147_origenes_contra_celsum_vi_par17_a_en,sc147_origenes_contra_celsum_vi_par17_a,CC VI 17_a (English),CC VI 17_a,0.18,partial,Τρόπῳ δὴ ἑβραϊκῷ τινι λέγεται περὶ τοῦ θεοῦ ἐν ἑπτακαι-δεκάτῳ ψαλμῷ ὅτι « Ἔθετο σκότος ἀποκρυφὴν ὁ θεός » · ἵνα δηλωθῇ ὅτι ἀφανῆ καὶ ἄγνωστά ἐστι τὰ κατ' ἀξίαν νοηθέντα ἂν περὶ τοῦ,"In a certain Hebrew manner, it is said of God in the seventeenth Psalm: 'God made darkness his hiding place,' in order to indicate that the things that would be worthily thought ab"
b4de7ba1-0d59-467e-81ac-d9f41b49b761,sc147_origenes_contra_celsum_vi_par30_en,sc147_origenes_contra_celsum_vi_par30,CC VI 30 (English),CC VI 30,0.18,partial,"30. Εἶθ' ἑξῆς ἐπαναλαμβάνει τὰ περὶ τῶν ἑπτὰ ἀρχόν-των δαιμόνων, μηδαμῶς μὲν ὑπὸ Χριστιανῶν ὀνομαζομένων οἶμαι δ' ὑπὸ Ὀφιανῶν παραλαμβανομένων. Καὶ εὕρομέν γε ἐν ᾧ καὶ ἡμεῖς δι' ἐκ","Then Celsus takes up again the subject of the seven ruling demons (archontes daimones), which are by no means named by Christians but, I think, are employed by the Ophians. And we "
1f90088d-3065-4de4-8bec-410bda7f7cc6,sc147_origenes_contra_celsum_vi_par33_en,sc147_origenes_contra_celsum_vi_par33,CC VI 33 (English),CC VI 33,0.18,partial,"33. Εἶθ' ἑξῆς ἄλλους μύθους ὁ Κέλσος ἐκτίθεται, ὥς τινων εἰς τὰς ἀρχοντικὰς μορφὰς ἐπανερχομένων, ὥστε τινὰς μὲν γίνεσθαι λέοντας ἄλλους δὲ ταύρους καὶ ἄλλους δράκοντας ἢ ἀετοὺς ἢ ","Then Celsus sets forth other myths, about certain people returning to the forms of the ruling archons, so that some become lions, others bulls, others dragons, eagles, bears, or do"
bdc9c722-9e1d-45f4-81ea-1111e146d138,sc53bis_hermas_pastor_chap78_en,sc53bis_hermas_pastor_chap78,"Hermas, Past. 78 (English)","Hermas, Past. 78",0.18,partial,"[Παραβολὴ θʹ.]  1. Μετὰ τὸ γράψαι με τὰς ἐντολὰς καὶ παραβολὰς τοῦ ποι-μένος, τοῦ ἀγγέλου τῆς μετανοίας, ἦλθε πρός με καὶ λέγει μοι · Θέλω σοι δεῖξαι, ὅσα σοι ἔδειξε τὸ πνεῦμα τὸ ἅ","This chapter opens the ninth parable (Similitude IX), the longest and most elaborate of all the parables of the Shepherd of Hermas. After Hermas has written down the commandments a"
22782595-734c-4e66-8823-7df5abc4c18c,passage_boethius_cons_54_en,passage_boethius_cons_54,"Boethius, Cons. 54: Nobility and Ancestry (English)","Boethius, Cons. 54: Nobility and Ancestry",0.19,partial,"Quodsi claritudinem praedicatio facit, illi sint clari necesse est, qui praedicantur; quare splendidum te, si tuam non habes, aliena claritudo non efficit. Quodsi quid est in nobil","Boethius, Consolation of Philosophy, passage 54. If renown is produced by being praised, then those who are praised must be renowned; another's fame cannot make you splendid if you"
26e1a136-71f2-4b71-acc8-e1721416fac7,passage_boethius_cons_64_en,passage_boethius_cons_64,"Boethius, Cons. 64: God is Beatitude (English)","Boethius, Cons. 64: God is Beatitude",0.19,partial,"Omnino enim nullius rei natura suo principio melior poterit exsistere, quare, quod omnium principium sit, id etiam sui substantia summum esse bonum verissima ratione concluserim. —","Boethius, Consolation of Philosophy, passage 64: God is Beatitude. Nothing in nature can be better than its own principle. Since God is the principle of all things, it follows by t"
4f427fa2-d7f6-45f6-97a7-126fdecba7b2,sc132_origenes_contra_celsum_i_par24_en,sc132_origenes_contra_celsum_i_par24,CC I 24 (English),CC I 24,0.19,partial,"24. {Μετὰ ταῦτά φησιν ὅτι οἱ αἰπόλοι καὶ ποιμένες ἕνα ἐνόμισαν θεόν, εἴτε Ὕψιστον εἴτ' Ἀδωναῖον εἴτ' Οὐράνιον εἴτε Σαβαώθ, εἴτε καὶ ὅπῃ καὶ ὅπως χαίρουσιν ὀνομάζοντες τόνδε τὸν κόσ","24. {After this he says that the goatherds and shepherds believed in one God, whether Most High (Hypsistos) or Adonai or Heavenly (Ouranios) or Sabaoth, or however and by whatever "
7deac8ed-3fcb-4a76-82e2-316384b8c1d8,sc132_origenes_contra_celsum_ii_par45_en,sc132_origenes_contra_celsum_ii_par45,CC II 45 (English),CC II 45,0.19,partial,"45. Πρόσχες δὲ καὶ τῷ ἐπιπολαίῳ τοῦ περὶ τῶν τότε μαθητῶν Ἰησοῦ λόγου, ἐν ᾧ φησιν · Εἶτα οἱ μὲν τότε [ ζῶντι αὐτῷ συνόντες ] καὶ τῆς φωνῆς ἐπακούοντες αὐτοῦ [ καὶ διδασκάλῳ χρώμενο","45. Consider also the superficiality of the argument about the disciples of Jesus at that time, in which he says: 'Then those who [were with him while he lived] and heard his voice"
15b76ee3-da61-40cf-89ef-9ed515a3e407,sc132_origenes_contra_celsum_ii_par79_a_en,sc132_origenes_contra_celsum_ii_par79_a,CC II 79_a (English),CC II 79_a,0.19,partial,"Ἡμεῖς οὖν οὐ παυσόμεθα πιστεύοντες τῷ θεῷ κατὰ τὰς Ἰησοῦ Χριστοῦ ὑποθήκας καὶ τοὺς τυφλώττοντας περὶ θεοσέβειαν ἐθέλοντες ἐπιστρέφειν, κἂν οἱ ἀληθῶς τυφλώτ-τοντες λοιδορῶνται ἡμῖν ","We therefore shall not cease from believing in God according to the teachings of Jesus Christ and wishing to turn those who are blind in matters of piety, even if those who are tru"
4e8ed1c1-7024-44aa-af37-d12348baafd8,sc132_origenes_contra_celsum_ii_par8_en,sc132_origenes_contra_celsum_ii_par8,CC II 8 (English),CC II 8,0.19,partial,"8. Φησὶ δὲ πολλοὺς ἂν καὶ ἄλλους φανῆναι τοιούτους τοῖς ἐξαπατᾶσθαι θέλουσιν, ὁποῖος ἦν ὁ Ἰησοῦς. Μὴ πολλοὺς οὖν ἀλλὰ μηδ' ὀλίγους ἀλλὰ κἂν ἕνα δεικνύτω ὁ παρὰ τῷ Κέλσῳ Ἰουδαῖος το","8. He says that many others of the same kind as Jesus would have appeared to those wishing to be deceived. Let the Jew of Celsus show, not many but even a few — or even one — such "
a5ffaab6-d8b5-425b-9463-14ed2235b2bb,sc132_origenes_contra_celsum_ii_par78_en,sc132_origenes_contra_celsum_ii_par78,CC II 78 (English),CC II 78,0.19,partial,"78. Μετὰ ταῦτα λέγει ὁ Ἰουδαῖος · [ Ἢ ἐπὶ τοῦτο κατῆλθεν, ἵν' ἀπιστήσωμεν ;] Πρὸς ὃν λελέξεται · [οὐκ ἐπὶ τοῦτο μὲν ἦλθεν, ἵν' ἐργάσηται τὴν ἀπιστίαν Ἰουδαίοις, προγινώσκων δ' αὐτὴ","78. After this the Jew says: 'Or did he come down for this purpose, that we should disbelieve?' To whom one may say in reply: he did not come in order to produce unbelief among the"
c8c1c519-c35d-43a0-a814-f049dad6c80b,sc132_origenes_contra_celsum_praef_par4_en,sc132_origenes_contra_celsum_praef_par4,CC Praef. 4 (English),CC Praef. 4,0.19,partial,"4. Καὶ ἀληθῶς ἄξιον μὲν ἡμᾶς σεμνύνεσθαι ἐπὶ θλίψει μὴ χωριζούσῃ ἢ τοῖς ἑξῆς αὐτῇ κατειλεγμένοις, οὐχὶ δὲ Παῦλον καὶ τοὺς ἀποστόλους, καὶ εἴ τις ἐκείνοις γέγονε παραπλήσιος, διὰ τὸ","4. And truly it is right for us to boast in tribulation that does not separate us, or in the things listed after it — but not so for Paul and the apostles, and whoever has become s"
5a381c55-6ee8-4f4e-8612-95b7b91e8cbb,sc147_origenes_contra_celsum_vi_par29_a_en,sc147_origenes_contra_celsum_vi_par29_a,CC VI 29_a (English),CC VI 29_a,0.19,partial,"Καὶ ἐν τούτοις δὴ ὁ γενναιότατος φιλόσοφος Κέλσος σαφῶς Χριστιανοὺς συκοφαντεῖ, λέγων τοὺς αὐτούς, ἡνίκα μὲν ἂν Ἰουδαῖοι αὐτοὺς βιάζωνται, τὸν αὐτὸν αὐτοῖς θεὸν ὁμολογεῖν · ὅταν δὲ","And in these matters the most noble philosopher Celsus clearly slanders Christians, saying that they confess the same God as the Jews when Jews press them, but when Jesus says the "
3c9c7780-9d7c-44f4-abf1-6367221442c3,sc147_origenes_contra_celsum_vi_par35_b_en,sc147_origenes_contra_celsum_vi_par35_b,CC VI 35_b (English),CC VI 35_b,0.19,partial,"Ψυχὴ δὲ ζῶσα τάχα μὲν ἐν ἀπορρήτοις λέλεκται παρά τισι τῶν ἀπὸ Οὐαλεντίνου εἰς τὸν ὑπ' αὐτῶν ὀνομαζόμενον « ψυχικὸν δημιουργόν », τάχα δὲ καὶ πρὸς ἀντιδιαστολὴν ψυχῆς νεκρᾶς ἡ ζῶσα",The phrase 'living soul' (psyche zosa) has perhaps been used in secret teachings among some followers of Valentinus with reference to the one they call the 'psychic demiurge' (psyc
27f09b2b-1230-49aa-9223-d76e35577864,sc167_clemens_epistula_ad_corinthios_chap8_en,sc167_clemens_epistula_ad_corinthios_chap8,I Clem. 8 (English),I Clem. 8,0.19,partial,"8. 1. Οἱ λειτουργοὶ τῆς χάριτος τοῦ θεοῦ διὰ πνεύματος ἁγίου περὶ μετανοίας ἐλάλησαν 2. καὶ αὐτὸς δὲ ὁ δεσπότης τῶν ἁπάντων περὶ μετανοίας ἐλάλησεν μετὰ ὅρκου · « Ζῶ γὰρ ἐγώ, λέγει","8.1. The ministers of God's grace spoke through the Holy Spirit concerning repentance; 2. and the Master of all things himself spoke about repentance with an oath: 'For I live, say"
e7da9a95-31d6-4338-8f0d-e40b63ebd3a4,passage_boethius_cons_47_en,passage_boethius_cons_47,"Boethius, Cons. 47: Nature's Laws (Verse) (English)","Boethius, Cons. 47: Nature's Laws (Verse)",0.2,partial,"Cadit Hesperias Phoebus in undas, sed secreto tramite rursus currum solitos vertit ad ortus. Repetunt proprios quaeque recursus redituque {redituque} suo singula gaudent nec manet ","Boethius, Consolation of Philosophy, passage 47. A verse: Phoebus sinks into the western waves but by a hidden path turns his chariot back to its accustomed rising. All things seek"
20cd553b-ef16-471c-b011-391a63f4d979,passage_boethius_cons_7_en,passage_boethius_cons_7,"Boethius, Cons. 7: Fate Under Foot (Verse) (English)","Boethius, Cons. 7: Fate Under Foot (Verse)",0.2,partial,"Quisquis composito serenus aevo fatum sub pedibus egit superbum fortunamque {fortunamque} tuens utramque rectus invictum potuit tenere vultum, non illum rabies minaeque {minaeque} ","Boethius, Consolation of Philosophy, passage 7: Fate Under Foot (Verse). Whoever, serene in a well-ordered life, has trampled proud fate (fatum) beneath his feet, and looking fortu"
458f93a1-c394-429e-a07c-9dbb4732d40b,sc132_origenes_contra_celsum_i_par22_en,sc132_origenes_contra_celsum_i_par22,CC I 22 (English),CC I 22,0.2,partial,"22. Μετὰ ταῦτα [τὸ περιτέμνεσθαι τὰ αἰδοῖα μὴ διαβαλὼν ὁ Κέλσος ὑπὸ Ἰουδαίων γινόμενον, φησὶν ἀπὸ Αἰγυπτίων αὐτὸ ἐληλυθέναι ], Αἰγυπτίοις μᾶλλον ἢ Μωϋσεῖ πιστεύσας, λέγοντι πρῶτον ","22. After this, [Celsus, without attacking the practice of circumcision (peritome) of the genitals by the Jews, says it came from the Egyptians,] trusting the Egyptians rather than"
69b335f1-dace-4d6f-b25f-fea30e0bee91,sc132_origenes_contra_celsum_i_par3_en,sc132_origenes_contra_celsum_i_par3,CC I 3 (English),CC I 3,0.2,partial,"3. Μετὰ ταῦτα περὶ τοῦ κρύφα Χριστιανοὺς τὰ ἀρέσκοντα ἑαυτοῖς ποιεῖν καὶ διδάσκειν εἰπών, καὶ ὅτι οὐ μάτην τοῦτο ποιοῦσιν, ἅτε διωθούμενοι τὴν ἐπηρτημένην αὐτοῖς δίκην τοῦ θανάτου,","3. After this, having said that Christians secretly practice and teach what pleases them, and that they do so not without reason since they are repelling the penalty of death that "
2587111f-6119-4fd1-9354-ad585705bc45,sc132_origenes_contra_celsum_i_par57_en,sc132_origenes_contra_celsum_i_par57,CC I 57 (English),CC I 57,0.2,partial,"57. Ἔτι δὲ πρὸς τὸν σωτῆρα αὐτῷ ὁ Ἰουδαῖός φησιν ὅτι, εἰ τοῦτο λέγεις, ὅτι πᾶς ἄνθρωπος κατὰ θείαν πρόνοιαν γεγονὼς υἱός ἐστι θεοῦ, τί ἂν σὺ ἄλλου διαφέροις ; Πρὸς ὃν ἐροῦμεν ὅτι π","57. Still further, the Jew in Celsus says to the Savior: if you say this — that every human being born according to divine providence is a son of God — how would you differ from an"
7697eb68-e6a8-4ae8-abeb-cf1c782557cc,sc132_origenes_contra_celsum_ii_par75_en,sc132_origenes_contra_celsum_ii_par75,CC II 75 (English),CC II 75,0.2,partial,"75. Καὶ ἱκανά γε νομίζω ταῦτα εἶναι τῷ βουλομένῳ παραστῆσαι τὴν Ἰουδαίων πρὸς τὸν Ἰησοῦν ἀπιστίαν, ὅτι ἀκόλουθος ἦν αὕτη τοῖς ἐξ ἀρχῆς περὶ τοῦ λαοῦ ἀναγεγραμ-μένοις. Εἴποιμι γὰρ ἂ",75. And I consider these things sufficient for anyone wishing to demonstrate that the unbelief of the Jews toward Jesus was consistent with what had been written from the beginning
30918e9e-994a-4707-9a5f-63259c22cd70,sc132_origenes_contra_celsum_ii_par8_a_en,sc132_origenes_contra_celsum_ii_par8_a,CC II 8_a (English),CC II 8_a,0.2,partial,"Εἰ δὲ δεῖ προσθεῖναι καὶ ἄλλην αἰτίαν, φήσομεν ὅτι καὶ τοῦτ' αὐτὸ προεῖπον οἱ προφῆται. Σαφῶς γοῦν Ἡσαΐας λέγει · « Ἀκοῇ ἀκούσετε καὶ οὐ μὴ συνῆτε, καὶ βλέποντες βλέψετε καὶ οὐ μὴ ","And if it is necessary to add yet another reason, we shall say that this very thing was also foretold by the prophets. For Isaiah says plainly: 'Hearing ye shall hear, and shall no"
d184258d-bebf-47f6-9aab-7c9c15f4d066,sc136_origenes_contra_celsum_iv_par11_en,sc136_origenes_contra_celsum_iv_par11,CC IV 11 (English),CC IV 11,0.2,partial,"11. Μετὰ ταῦτα βουλόμενος ἡμᾶς παραδεῖξαι μηδὲν παράδοξον μηδὲ καινὸν λέγειν περὶ κατακλυσμοῦ ἢ ἐκπυ-ρώσεως, ἀλλὰ καὶ παρακούσαντας τῶν παρ' Ἕλλησιν ἢ βαρβάροις περὶ τούτων λεγομέν","11. After this, wishing to show that we say nothing paradoxical or new concerning the flood or conflagration, but that we have misheard what is said among the Greeks or barbarians "
cd8ad545-46aa-4f6e-a384-87bd01ff5ff9,sc136_origenes_contra_celsum_iv_par27_en,sc136_origenes_contra_celsum_iv_par27,CC IV 27 (English),CC IV 27,0.2,partial,"27. Καὶ οὔπω λέγω τὰ λοιπὰ ἐν ἀνθρώποις κακά, ὧν οὐ ταχέως οὐδ' οἱ φιλοσοφεῖν δοκοῦντες καθαρεύουσι - πολλοὶ γὰρ καὶ οἱ ἐν φιλοσοφίᾳ νόθοι - οὐδέ φημι πὼ ὅτι πολλὰ μέν ἐστι τὰ τοια","27. And I have not yet spoken of the other evils among humans, from which not even those who seem to philosophize quickly free themselves — for many are counterfeit in philosophy —"
bd0a2235-d83c-4b9a-8575-af9fddec9f40,sc147_origenes_contra_celsum_v_par37_a_en,sc147_origenes_contra_celsum_v_par37_a,CC V 37_a (English),CC V 37_a,0.2,partial,"Εἴπερ δὲ εὔλογον ἐπὶ τῶν ἄλλων τὸν τῆς φύσεως προτιμᾶν νόμον, ὄντα νόμον τοῦ θεοῦ, παρὰ τὸν γεγραμμένον καὶ ὑπὸ τῶν ἀνθρώπων ἐναντίως τῷ νόμῳ τοῦ θεοῦ νενομοθε-τημένον, πῶς οὐχὶ το",We should honor the law of nature (phusei nomos) above ancestral customs in religious matters. For the law of nature directs us to worship the supreme God and to live in accordance
8b8c5145-2398-4181-a3b9-91bc8945843b,sc147_origenes_contra_celsum_vi_par39_a_en,sc147_origenes_contra_celsum_vi_par39_a,CC VI 39_a (English),CC VI 39_a,0.2,partial,"Εἶτα πάλιν φύρων τὰ ἀπὸ τῆς μαγικῆς γοητείας καὶ προσάπτων τάχα μὲν οὐδενὶ τῷ μὴ εἶναι τοὺς μαγγανεύοντας προφάσει τῆς κατὰ τὸν χαρακτῆρα τοῦτον θεοσεβείας, τάχα δέ τισι καὶ πρὸς τ","Then again, conflating practices from magical sorcery and attributing them perhaps to no one in particular—since there may be no sorcerers using the pretext of this form of worship"
c7e326cf-38a0-432d-9ea6-9f218b93c807,sc167_clemens_epistula_ad_corinthios_chap4_en,sc167_clemens_epistula_ad_corinthios_chap4,I Clem. 4 (English),I Clem. 4,0.2,partial,"4. 1. Γέγραπται γὰρ οὕτως · « Καὶ ἐγένετο μεθ' ἡμέρας ἤνεγκεν Κάϊν ἀπὸ τῶν καρπῶν τῆς γῆς θυσίαν τῷ θεῷ, καὶ Ἄβελ ἤνεγκεν καὶ αὐτὸς ἀπὸ τῶν πρωτοτόκων τῶν προβάτων καὶ ἀπὸ τῶν στεά","4.1. For it is written as follows: 'And it came about after some days that Cain brought a sacrifice to God from the fruits of the earth, and Abel also brought, from the firstborn o"
07dc057d-25f6-4b79-b6e9-28613fd407ee,sc172_epistula_barnabae_chap_21_verset_2_3_en,sc172_epistula_barnabae_chap_21_verset_2_3,Barn. 21.2-3 (English),Barn. 21.2-3,0.2,more,"2. Ἐρωτῶ τοὺς ὑπερέχοντας - εἴ τινά μου γνώμης ἀγαθῆς λαμβάνετε συμβουλίαν - ἔχετε μεθ' ἑαυτῶν εἰς οὓς ἐργάσεσθε τὸ καλόν · μὴ ἐλλείπητε. 3. Ἐγγὺς ἡ ἡμέρα, ἐν ᾗ συνα-πολεῖται πάντα","I beseech those of you who are in higher positions, if you will receive a counsel of my goodwill: you have with you those to whom you may do good—do not fail them. The day is near "
c99f0c0a-ecb4-4d30-9c56-405f92a5c1af,sc20_theophilus_ad_autolycum_iii_liv_3_sur_la_question_prealable_chap_22_en,sc20_theophilus_ad_autolycum_iii_liv_3_sur_la_question_prealable_chap_22,Ad Aut. III 22 (English),Ad Aut. III 22,0.2,partial,"22. Ἀλλὰ καὶ περὶ τοῦ ναοῦ τῆς οἰκοδομῆς τοῦ ἐν τῇ Ἰουδαίᾳ, ὅν ᾠκοδόμησεν ὁ βασιλεὺς Σολομὼν μετὰ ἔτη πεντακόσια ἑξήκοντα ἕξ τῆς Αἰγύπτου ἐξοδίας τῶν Ἰουδαίων, παρὰ Τυρίοις ἀναγέγρ","22. Also concerning the construction of the temple in Judea, which King Solomon built five hundred and sixty-six years after the Exodus from Egypt of the Jews, it has been recorded"
081038f5-e74f-441d-86e3-42c8ec4cb9f0,passage_boethius_cons_9_en,passage_boethius_cons_9,"Boethius, Cons. 9: Defense of the Senate (English)","Boethius, Cons. 9: Defense of the Senate",0.21,partial,"Cum acerbae famis tempore gravis atque inexplicabilis indicta coemptio profligatura inopia Campaniam provinciam videretur, certamen adversum praefectum praetorii communis commodi r","Boethius, Consolation of Philosophy, passage 9: Defense of the Senate. When a severe and oppressive forced purchase was imposed during a bitter famine that seemed certain to devast"
a2dd6915-45b0-4cbd-aaf7-457b22a6bc8a,sc132_origenes_contra_celsum_i_par12_en,sc132_origenes_contra_celsum_i_par12,CC I 12 (English),CC I 12,0.21,partial,"12. {Εἶτ' ἐπεί φησιν ὁ Κέλσος αὐταῖς λέξεσιν · Εἰ μὲν δὴ θελήσουσιν ἀποκρίνεσθαί μοι, ὡς οὐ διαπειρωμένῳ - πάντα γὰρ οἶδα - ἀλλ' ὡς ἐξ ἴσου πάντων κηδομένῳ, εὖ ἂν ἔχοι · εἰ δ' οὐκ ","12. {Then, since Celsus says in his very words: 'If they will consent to answer me, not as one testing them -- for I know everything -- but as one who cares equally for all, it wou"
a77ca355-7cac-406c-b142-4debe619290c,sc132_origenes_contra_celsum_ii_par62_en,sc132_origenes_contra_celsum_ii_par62,CC II 62 (English),CC II 62,0.21,partial,"62. Καὶ ἀκόλουθόν γε ἦν πᾶσι τοῖς τε προφητευθεῖσι περὶ αὐτοῦ, ἐν οἷς καὶ τοῦτο ἦν, καὶ τοῖς πραχθεῖσιν αὐτῷ καὶ τοῖς συμβεβηκόσι τοῦτο παρὰ πάντα παράδοξον γενέσθαι. Προελέλεκτο γ","62. And it was consistent with all the prophecies made concerning him, among which this too was included, and with the events of his life and with what had befallen him, that this "
18eeb2dc-dd23-4b32-9f6b-cae28110bd66,sc132_origenes_contra_celsum_ii_par65_a_en,sc132_origenes_contra_celsum_ii_par65_a,CC II 65_a (English),CC II 65_a,0.21,partial,"Χρήσιμον δ' οἶμαι πρὸς ἀπολογίαν τῶν προκειμένων ἐστὶ καὶ τὸ οὕτως εἰρημένον περὶ αὐτοῦ · « Εἰς τοῦτο γὰρ Χριστὸς ἀπέθανε καὶ ἀνέστη, ἵνα καὶ νεκρῶν καὶ ζώντων κυριεύσῃ. » Ὅρα γὰρ ","I think it is also useful for the defence of the matters before us that what is said concerning him is of this kind: 'For to this end Christ died and rose again, that he might be L"
9c232c60-1d9c-4655-b017-32c56323eedd,sc132_origenes_contra_celsum_ii_par9_en,sc132_origenes_contra_celsum_ii_par9,CC II 9 (English),CC II 9,0.21,partial,"9. Μετὰ ταῦτά φησιν ὁ Ἰουδαῖος · Πῶς δ' ἐμέλλομεν τοῦτον νομίζειν θεόν, ὃς τά τε ἄλλα, ὥσπερ ἐπηκούετο, οὐδὲν ὧν ἐπηγγέλλετο ἐπεδείκνυτο, καὶ ἐπειδὴ ἡμεῖς ἐλέγξαντες αὐτὸν καὶ κατα","9. After this the Jew says: 'How were we to regard this man as a God, who, in other respects as was reported, performed none of the things he had promised, and who, when we had con"
f43ec98a-a985-4148-ae0b-6e2e6cc6eaa2,sc147_origenes_contra_celsum_vi_par28_a_en,sc147_origenes_contra_celsum_vi_par28_a,CC VI 28_a (English),CC VI 28_a,0.21,partial,Εἰδέναι δ' αὐτὸν ἐχρῆν ὅτι οἱ τὰ τοῦ ὄφεως ἑλόμενοι ὡς καλῶς τοῖς πρώτοις ἀνθρώποις συμβουλεύσαντος καὶ Τιτᾶνας καὶ Γίγαντας τοὺς μυθικοὺς ὑπερβαλόντες καὶ Ὀφιανοὶ διὰ τοῦτο καλούμ,He ought to know that those who chose the serpent's cause as having given good counsel to the first human beings—surpassing even the mythical Titans and Giants and hence called Oph
01ce38ea-1797-48e5-94af-27449aa39cef,sc147_origenes_contra_celsum_vi_par43_en,sc147_origenes_contra_celsum_vi_par43,CC VI 43 (English),CC VI 43,0.21,partial,"43. Ὅρα οὖν εἰ μὴ ὁ ἐγκαλῶν ἡμῖν <ὡς> σφαλλομένοις ἀσεβέστατα καὶ ἀποπεπλανημένοις θείων αἰνιγμάτων αὐτὸς σαφῶς σφάλλεται, μὴ κατανοήσας ὅτι τὰ πολλῷ οὐ μόνον Ἡρακλείτου καὶ Φερεκύ","Consider then whether the one who accuses us of erring most impiously and of being led astray from divine enigmas is not himself clearly in error, not having perceived that the wri"
004d854e-d2b1-4e10-962a-090adae2ae35,sc172_epistula_barnabae_chap_7_verset_6a_8c_en,sc172_epistula_barnabae_chap_7_verset_6a_8c,Barn. 7.6a-8c (English),Barn. 7.6a-8c,0.21,more,"6a. Πῶς οὖν ἐνετείλατο ; προσέχετε · « Λάβετε δύο τράγους καλοὺς καὶ ὁμοίους καὶ προσενέγκατε, καὶ λαβέτω ὁ ἱερεὺς τὸν ἕνα εἰς ὁλοκαύτωμα ὑπὲρ ἁμαρτιῶν. » 6b (7). Τὸν δὲ ἕνα τί ποι","6a. Pay attention to how the type of Jesus is revealed: 6b. 'And you shall all spit on it and pierce it and wind the scarlet wool around its head, and so let it be cast into the wi"
