relation,edge_id,source_id,source_type,source_name,target_id,target_type,target_name,p_specific,p_generic,source_excerpt,target_excerpt
source_for,69cd5cdc-1ee5-4208-82a0-342049241d60,pub_dihle_1982_theory_of_will,publication,"Dihle 1982, The Theory of Will in Classical Antiquity",concept_thelesis_willing_87d2b3cf,concept,Θέλησις (Thelēsis) - Willing/Volition,0.32,0.63,"Albrecht Dihle, The Theory of Will in Classical Antiquity (Sather Classical Lectures 48; University of California Press, Berkeley/Los Angeles/London, 1982), viii + 276 pp. German edition (by the author, revised and expan","Θέλησις (thelēsis) is the Greek term for willing or volition, distinct from βούλησις (rational desire). Condemned by Atticist grammarians as non-classical (Phrynichus, Ecloga (cf. Rutherford, The New Phrynichus)), θέλησι"
discusses,81e90f89-c90f-457b-99ba-9a66f0ea532f,pub_dihle_1982_theory_of_will,publication,"Dihle 1982, The Theory of Will in Classical Antiquity",scholarly_argument_dihle_greek_philosophical_theology_a_0,argument,Dihle: Greek philosophical theology from Plato and Aristotle onward did not conceive of,0.32,0.44,"Albrecht Dihle, The Theory of Will in Classical Antiquity (Sather Classical Lectures 48; University of California Press, Berkeley/Los Angeles/London, 1982), viii + 276 pp. German edition (by the author, revised and expan","Greek philosophical theology and divine will — Greek philosophical theology from Plato and Aristotle onward did not conceive of divine will as arbitrary or unpredictable intention; rather, divine activity manifests perfe"
discusses,0b896f78-020a-4ba8-ad32-c04cf6233746,pub_frede_2011_free_will,publication,Frede 2011 — A Free Will: Origins of the Notion in Ancient Thought,person_origen_alexandria_185_254ce_s9t0u1v2,person,Origen of Alexandria,0.32,0.5,"A Free Will: Origins of the Notion in Ancient Thought (Sather Classical Lectures 68; University of California Press, 2011). Edited by A. A. Long from lectures delivered by Frede before his death in 2007. Frede's central ","Origen of Alexandria was the most brilliant and influential theologian of the early Greek Church. A Christian Platonist educated in Alexandria's philosophical milieu, Origen produced an enormous corpus (thousands of work"
cites_primary_source,f6d1dd86-6e6f-4c97-9ca1-b30fc29d0af7,pub_frede_2011_free_will,publication,Frede 2011 — A Free Will: Origins of the Notion in Ancient Thought,passage_cic_fat_44,passage,"Marcus Tullius Cicero, De Fato, Fat. 44",0.32,0.39,"A Free Will: Origins of the Notion in Ancient Thought (Sather Classical Lectures 68; University of California Press, 2011). Edited by A. A. Long from lectures delivered by Frede before his death in 2007. Frede's central ","Haec cum ita sint a Chrysippo explicata, si illi, qui negant adsensiones fato fieri, †fateantur tamen eas non sine viso antecedente fieri, alia ratio est; sed, si concedunt anteire visa, nec tamen fato fieri adsensiones,"
cites_primary_source,bf66894f-979a-4b12-a09b-c98b4b5b323a,pub_furst_2022_wege_freiheit,publication,Wege zur Freiheit: Menschliche Selbstbestimmung von Homer bis Origenes,work_de_fato_alexander_c200ce_o6p7q8r9,work,De Fato (Περὶ Εἱμαρμένης / On Fate),0.32,0.5,"Comprehensive study of human self-determination and freedom from Homer to Origen, tracing the development of concepts of free will through ancient Greek, Hellenistic, Jewish, and early Christian philosophy.","Alexander's De fato is a direct authorial treatise whose positive account of fate as individual nature occupies chapters II-VI; chapters VII-XXXVIII are largely dialectical objections, reports and replies concerning dete"
contributes_to,a4004101-16d4-40d7-b3a7-be5a74c7f2f9,pub_hardie_1968_aristotle_freewill,publication,Aristotle and the Freewill Problem,debate_discovery_of_will,debate,"The ""Discovery of the Will"" Debate",0.32,0.53,"Hardie, W.F.R. (1968). ""Aristotle and the Freewill Problem."" Philosophy 43(165): 274-278. Thesis: A discussion piece examining whether Aristotle's ethics engages with the modern free will problem. Published the same year",Central scholarly debate: when and how did the philosophical concept of 'will' (voluntas/boulēsis) emerge as a distinct faculty? Key positions: Dihle (1982): Greek moral psychology was fundamentally intellectualist; 'St.
engages_with,b136328b-e54c-4911-9d03-a2a7bb740d5b,scholar_belcastro_m,person,Mauro Belcastro,scholar_crouzel_henri,person,Henri Crouzel,0.32,0.42,"Patristics, Origen studies, history of predestination doctrine","Henri Crouzel S.J. (1919-2003). French Jesuit, professor at the Institut Catholique de Toulouse, the foremost scholar of Origen studies in the twentieth century. Major works: *Théologie de l'image de Dieu chez Origène* ("
engages_with,baf8d691-2669-4f42-9664-5a9c9aaf0915,scholar_blackson_t,person,Thomas A. Blackson,person_sorabji_richard_contemporary,person,Richard Sorabji,0.32,0.39,"Ancient philosophy, Stoicism, Epictetus, history of the will","Richard Sorabji (né 1934). Professeur émérite de philosophie ancienne à King's College London ; Fellow of the British Academy. Patristicien et historien de la philosophie antique. Ouvrage-pivot : *Necessity, Cause, and B"
engages_with,462c905c-a252-4b20-b2c7-fb02fdf91e5e,scholar_bobichon_p,person,Philippe Bobichon,scholar_munier_c,person,Charles Munier,0.32,0.46,"Patristics, textual criticism of Justin Martyr","Patristics, early Christian apologetics, Justin Martyr"
engages_with,85f3a7e2-3941-44be-9019-dd720bbfba97,scholar_everson_s,person,Stephen Everson,scholar_striker_gisela,person,Gisela Striker,0.32,0.38,"ancient philosophy, ethics","German-American philosopher. Walter C. Klein Professor of Philosophy and of the Classics, Emerita, at Harvard University. Leading authority on Hellenistic epistemology and ethics. Her essays collected in ""Essays on Helle"
engages_with,0308ed31-4f8e-42cb-a481-9cca2e3529b3,scholar_gill_christopher,person,Christopher Gill,scholar_sedley_david,person,David Sedley,0.32,0.34,"ancient philosophy, ethics","Hellenistic philosophy, Epicureanism, Lucretius"
influences,5d7d17a0-7dc1-40b2-9376-b69de9ba1a28,scholar_long_anthony,person,A.A. Long (Anthony Long),person_salles_ricardo_contemporary,person,Ricardo Salles,0.32,0.41,"Anthony Arthur Long (born 1937). Emeritus Professor of Classics at UC Berkeley, one of the leading Anglophone historians of Hellenistic philosophy. Co-author with David Sedley of the standard scholarly *The Hellenistic P","Ricardo Salles, philosophe argentin-mexicain, professeur à l'Instituto de Investigaciones Filosóficas de l'UNAM (Mexico). Spécialiste du stoïcisme, du déterminisme stoïcien et de la philosophie de l'action ancienne. Aute"
engages_with,ad65424d-f7c7-4812-a1ce-409330986dbf,scholar_meyer_s,person,Susan Sauvé Meyer,person_inwood_brad_contemporary,person,Brad Inwood,0.32,0.39,"Ancient Greek and Roman philosophy, natural and ethical philosophy","Stoicism, Seneca, ancient ethics and action theory"
discusses,0c0f33de-5080-492d-bf8b-1f8c471502fe,scholarly_argument_andresen_sin_and_grace_in_justin_s_theo_3,argument,Andresen: The problem of sin and grace plays no role in Justin's theology; Justin does not,person_augustine_hippo_d430,person,Augustine of Hippo,0.32,0.27,In his conclusion Andresen observes that 'the question is all the more to be raised because the problem of sin and grace plays no role in Justin's theology' (p. 195). The extraction preserves only this sentence; the infe,"Augustine of Hippo (354–430 CE), born in Thagaste (Numidia), whose intellectual trajectory — from Manichaeism through Academic skepticism and Neoplatonism to Catholic Christianity — generated among the most consequential"
cites_primary_source,6d947de7-cc6c-4a1c-9d6f-5d0ae7cc7abe,scholarly_argument_bobzien_stoic_causal_determinism_vs_fa_0,argument,Bobzien: Chrysippus developed a theory of universal causal determinism that is distinct f,passage_cic_fat_39,passage,"Marcus Tullius Cicero, De Fato, Fat. 39",0.32,0.5,Stoic causal determinism vs. fatalism — Chrysippus developed a theory of universal causal determinism that is distinct from fatalism and logical determinism; the Stoics defended causal determinism while rejecting the 'Id,"Ac mihi quidem videtur, cum duae sententiae fuissent veterum philosophorum, una eorum, qui censerent omnia ita fato fieri, ut id fatum vim necessitatis adferret, in qua sententia Democritus, Heraclitus, Empedocles, Arist"
discusses,7c4df123-ef80-48bf-a382-4361d7064886,scholarly_argument_eliasson_middle_platonist_notions_of_4,argument,Eliasson: Middle Platonists developed a standard notion of ἐφ' ἡμῖν that drew on Platonic ,school_stoics,school,Stoic School (Στοά),0.32,0.34,"Eliasson discerns a standard Middle-Platonist notion of eph' hemin, found in Alcinous, Ps.-Plutarch, Nemesius, Calcidius, Apuleius (with reservations) and Maximus of Tyre: all things are included in fate, but what depend","Philosophical school founded by Zeno of Citium (c. 334-262 BCE) in Athens, named after the Stoa Poikile (Painted Porch). Central to free will debates through their doctrine (characterized in modern scholarship as compati"
cites_primary_source,6431e162-89d6-4817-8f14-96502dc4b8be,scholarly_argument_koch_necessity_and_fate_alexander_s_3,argument,Koch: Alexander reports that Stoics distinguish fate from necessity (τὰ γιγνόμενα καθ’,passage_alex_fat_24,passage,"Alexander of Aphrodisias, De Fato, 24",0.32,0.67,"Koch observes that Alexander often uses fate and necessity as equivalents, sometimes in one formula, yet shows himself fully aware — as Cicero does for Chrysippus — that the Stoics seek to distinguish themselves from pur",ἆρ’ οὖν τούτων οὕτως ἐχόντων ἀναιτίως τι γενήσεται καἴ τοῦθ’ ἡμῶν ὁ λόγος προξενεῖ; ἢ δύναται | σώζεσθαι τὸ μηδὲν ἀναιτίως τῶν γινομένων γίνεσθαι καὶ τοῦτον τὸν τρόπον ἐχόντων ὡς ἡμεῖς λέγομεν τῶν πραγμάτων. ἂν γὰρ παυσά
cites_primary_source,e0c0d80c-cdce-4bfa-bfad-ee81c237ead7,scholarly_argument_koch_necessity_and_fate_alexander_s_3,argument,Koch: Alexander reports that Stoics distinguish fate from necessity (τὰ γιγνόμενα καθ’,passage_alex_fat_25,passage,"Alexander of Aphrodisias, De Fato, 25",0.32,0.56,"Koch observes that Alexander often uses fate and necessity as equivalents, sometimes in one formula, yet shows himself fully aware — as Cicero does for Chrysippus — that the Stoics seek to distinguish themselves from pur",πῶς γὰρ οὐ φανερῶς τὸ λέγειν ψεῦδος πᾶν τὸ ἑπόμενόν τινι ἐξ ἐκείνου τὴν αἰτίαν τοῦ εἶναι ἔχειν καὶ πᾶν τὸ προηγούμενόν τινος αἴτιον ὑπάρχειν ἐκείνῳ; ὁρῶμεν γὰρ ὅτι τὰ ἐφεξῆς ἀλλήλοις ὄντα τῷ χρόνῳ οὐ πάντα διὰ τὰ ἔμπροσθ
discusses,3e847b60-fd93-40f5-9c30-1875b7dbc232,scholarly_argument_hildebrandt_average_rational_agent_laziness,argument,"Hildebrandt: the argument targets the average, not the perfect, rational agent",person_chrysippus_280_206bce_i9j0k1l2,person,Chrysippus of Soli,0.32,0.27,Hildebrandt extends Alexander's argument to the epistemically limited average rational agent rather than the ideal Stoic sage. She adds reasons for motivational laziness beyond Alexander's stated reason; one is explicitl,Chrysippus of Soli was the third head of the Stoic school and its greatest systematizer. He produced over 700 works (all lost; known through fragments and reports) and was credited by later Stoics with 'saving' Stoicism 
discusses,d3c5dcea-d60d-49e6-ae2d-7dcc809a5f67,synthesis_dihle1982_lec5_late_antiquity_plotinus_no_will,synthesis,Dihle 1982 Lect. V — Antiquite tardive : Plotin et neoplatoniciens restent intellectualistes,work_plotinus_enn_iii_1,work,"Plotinus, Ennead III.1 - Peri Heimarmenes (On Fate)",0.32,0.48,Synthesis of the fifth lecture (Dihle 1982 p. 101-122 / md ll. 8892-9890). Dihle shows that the transition to late antiquity did not spontaneously produce the concept of the will on the Greek side: Plotinus (Enn. VI.8 *S,"The third tractate of the third Ennead (Porphyry's chronological order: 3rd treatise written), Περὶ εἱμαρμένης (On Fate) is Plotinus's systematic examination of causal determination and the soul's place within it. Writte"
discusses,37cd36e2-152a-4a81-8801-bcb06759cf9f,synthesis_dihle1982_methodological_thesis_summary,synthesis,Dihle 1982 — Synthese methodologique : invention chretienne du concept de volonte,person_bobzien_susanne_contemporary,person,Susanne Bobzien,0.32,0.26,"Overall methodological synthesis of the volume. Three axes: (1) *Philological method* — Dihle reconstructs the history of a concept by tracing terminological occurrences (boulesis, thelesis, hekousios, autexousios, proha","Susanne Bobzien (née Susanne Bobzien, b. 1960), a German-British philosopher, professor of philosophy at Yale University (Joseph C. Hutchinson Chair) and subsequently senior research fellow at All Souls College, Oxford. "
source_for,3fe59fc3-a8cd-42c3-a2d7-85140f0230d7,work_de_principiis_origen_230s_v2w3x4y5,work,De Principiis (Περὶ Ἀρχῶν) - Origen,concept_grace_freedom_synergy,concept,Grace-Freedom Synergy (συνεργία),0.32,0.48,"De Principiis (Περὶ Ἀρχῶν, 'On First Principles') is Origen's great systematic theology - one of the first comprehensive Christian doctrinal syntheses. In four books, it covers: I. God, Christ, Holy Spirit; II. Corporeal",Cooperation of divine grace + human free will in salvation. Neither Pelagian (grace unnecessary) nor Augustinian (grace irresistible). Formula: Divine aid necessary but not sufficient + Human cooperation required but not
cites_primary_source,reading-wave-b-114,scholarly_argument_scheck_faith_root_works_fruit_justification_process,argument,Scheck: Origen relates faith and works organically as root and fruit in a progressive justification,work_origen_commentary_romans,work,Commentary on Romans (Commentarii in Epistulam ad Romanos),0.32,0.51,"Scheck reconstructs Origen's synthesis as a process: faith is the root and beginning, hope advances the building, and love completes it. Works do not cause the first grace, but grace must become effective in them; reconc","Origen's Commentary on Romans (c. 246 CE) is the oldest extant Romans commentary, surviving in Rufinus's substantially abridged Latin translation (c. 405 CE; the original 15 books were reduced to 10). Book VII addresses "
cites_primary_source,724e8ee3-90b9-4ff0-9dd0-2ff4091d6ee6,argument_spontaneity_within_determination_13fcd224,argument,Spontaneity within Determination,work_leibniz_theodicee_1710,work,"Essais de Théodicée sur la bonté de Dieu, la liberté de l'homme et l'origine du mal",0.32,0.67,"This compatibilist argument holds that freedom (spontaneity) and causal determination are not only compatible but that determination by one's own character and desires is a condition for freedom, not a threat to it. An a","Essais de Théodicée sur la bonté de Dieu, la liberté de l'homme et l'origine du mal (1710), the only major philosophical work Leibniz published in his lifetime. Composed in French and structured in four parts: a Prelimin"
evidenced_by,3a858dc8-8e96-4b2b-a8a8-0ac54b3298a6,concept_heimarmene_fate_stoics_j0k1l2m3,concept,Heimarmenê (Εἱμαρμένη) - Stoic Fate,passage_boethius_cons_7,passage,"Boethius, Cons. 7: Fate Under Foot (Verse)",0.32,0.44,"**Étymologie** : εἱμαρμένη, participe parfait passif féminin substantivé du verbe défectif μείρομαι / εἵμαρται (« recevoir en partage, échoir »), littéralement « ce qui est départi/assigné » — d'où « le destin ». Heimarm","Quisquis composito serenus aevo fatum sub pedibus egit superbum fortunamque {fortunamque} tuens utramque rectus invictum potuit tenere vultum, non illum rabies minaeque {minaeque} ponti versum funditus exagitantis aestum"
creates,edacfa4d-a84b-4483-9b3e-a0bb0e96f137,person_jean_buridan_attributed_e5990f67,person,Jean Buridan (attributed),argument_buridans_ass_73a98d20,argument,Buridan's Ass,0.32,0.74,"Jean Buridan (c. 1300-1358 CE) was a French nominalist philosopher at the University of Paris, known for logic, physics, and the famous thought experiment ""Buridan's Ass."" Though never formally attributed to him in his w","The paradox of ""Buridan's Ass"" illustrates a challenge to intellectualist accounts of the will: if a perfectly rational donkey stands equidistant between two identical bales of hay, with equal reason to choose either, th"
cites_primary_source,de8fcc3f-8a1d-43a0-93eb-99c364ce45fc,argument_augustines_early_antimanichean_argument_de_libero_arbitrio_debb866c,argument,Augustine's Early Anti-Manichean Argument (De Libero Arbitrio),passage_aug_lib_arb_2_18_49,passage,"Augustine, De Libero Arbitrio 2.18.49: Free Will Is Good - Matthew 10:30 Citation",0.68,0.81,"In De Libero Arbitrio (begun c. 387/388 in Rome, completed c. 391/395 in Hippo), Augustine develops a comprehensive response to the Manichean challenge unde malum — whence evil? — which had tormented him since his youth ",Evodius asks for proof that free will is good. Augustine replies: we already showed all form/beauty comes from truth = God. Even our hairs are numbered (Matthew 10:30). All created form is good. Latin: Ev. - Prius ergo v
supports,93874fcf-a3a9-455e-bbdf-036d7fc2ef52,argument_boethian_solution_divine_eternity_k1l2m3n4,argument,Boethian Solution: Divine Timeless Eternity,concept_endechomenon_contingent_aristotle_e5f6g7h8,concept,To Endechomenon (Τὸ ἐνδεχόμενον) - The Contingent,0.68,0.53,"Boethius's solution to the problem of divine foreknowledge and human freedom, presented in Consolation of Philosophy V. The argument proceeds in four steps: (1) V.pr.3 states the problem — if God foreknows all things nec","**Étymologie** : τὸ ἐνδεχόμενον, participe présent neutre substantivé du verbe ἐνδέχομαι (« admettre, accepter, être possible »), littéralement « ce qui admet d'être (autrement) » — concept modal central d'Aristote (*De "
discusses,4b4bdbd4-6b71-4034-a9f4-24c77178a09d,argument_eus_carneadean_pe_vi_6_arg4_moral_action_proves_autonomy,argument,Eusebius PE VI.6.16-17: Carneadean Arg 4 — Moral action proves internal autonomy,argument_carneadean_general_theme_amand1945,argument,Argument carnéadien I — Thème général : le fatalisme bouleverse la vie morale (general moral collapse),0.68,0.59,"Fourth Carneadean argument (PE VI.6.16-17): moral action itself entails the denial of fatalism. Every exhorter, even if he is a fatalist, proves by his conduct that he believes in autonomy. Citation: 'Is it not manifestl","First of the six argumentative headings reconstructed by Dom David Amand de Mendieta (1945, p. 573-574). Framing argument: ""The logical consequence of the denial of free will and the acceptance of absolute fatalism in th"
cites_primary_source,987c0acc-a49c-4ff7-9c95-b431e4172fbd,argument_gomez_2014_chrysippus_reactive_compatibilism,argument,Gómez 2014 — Chrysippean compatibilism reconstructed from reactions to objections,passage_cic_fat_43,passage,"Marcus Tullius Cicero, De Fato, Fat. 43",0.68,0.66,"Scholarly argument drawn from the volume Destrée/Salles/Zingano (éd.), What is Up to Us? (Academia Verlag 2014), on the Chrysippean theory of fate, what is up to us, and moral responsibility—chapter by Laura Liliana Góme","'Ut igitur', inquit, qui protrusit cylindrum, dedit ei principium motionis, volubilitatem autem non dedit, sic visum obiectum inprimet illud quidem et quasi signabit in animo suam speciem, sed adsensio nostra erit in pot"
grounded_in,0d3b255f-0281-4cc9-9b09-f96aac67a21a,argument_justin_martyrs_apologetic_argument_for_free_will_45c2dde2,argument,Justin Martyr's Apologetic Argument for Free Will,passage_justin_1apol_44,passage,"Justin, 1 Apology 44: Scriptural Proof of Free Choice",0.68,0.87,"Justin Martyr's apologetic argument for free will unfolds across three textual clusters — 1 Apology 43–44, 2 Apology 5–7, and Dialogue with Trypho 88, 102, 141 — shaped by the polemical need to rebut two charges: that Ch","Justin's continuation of the antifatalist argument, providing scriptural proof for free will from Moses and Isaiah. Notable for citing Plato's ""αἰτία ἑλομένου, θεὸς δ᾿ ἀναίτιος"" (Republic 617e) and claiming Plato borrowe"
cites_primary_source,282c47ac-57eb-4db5-b348-7ed000d1388b,argument_maso_2014_cicero_motus_animi_voluntarius_independence,argument,Maso 2014 — Cicero's motus animi voluntarius as semantically independent of eph' hêmin,passage_cic_fat_40,passage,"Marcus Tullius Cicero, De Fato, Fat. 40",0.68,0.54,Maso’s scholarly argument (Destrée 2014 ch. 15): the Ciceronian expression *motus animi voluntarius*—used 14 times in De Fato and only once elsewhere (Tusc. 4.79)—has semantic autonomy vis-à-vis the Greek ἐφ' ἡμῖν. Three,"Atque hoc, si placet, quale sit videamus in adsensionibus, quas prima oratione tractavi. Eas enim veteres illi, quibus omnia fato fieri videbantur, vi effici et necessitate dicebant. Qui autem ab iis dissentiebant, fato "
evidenced_by,53bc6f5c-b49c-4567-84e9-40715cd49c09,argument_origen_witness_diss_argos_logos_refutation_amand1945,argument,Origène — Réfutation de l'Argos Logos via prophéties Judas/Œdipe (Amand 1945),passage_origen_philocalia_23_7,passage,"Origen, Philocalia 23.7",0.68,0.68,"Amand (p. 311): The compilers of the Philocalia appended to the discussion of foreknowledge a copious quotation from Contra Celsum II.20 (sections 12-13 of Philocalia 23, Robinson p. 199-201). There Origen shows how divi",Premier problème : liberté et prescience 7. Voyons donc ce premier point que redoutent certains Grecs : pen- sant que les événements sont soumis à la nécessité et qu'il ne reste rien de notre liberté si Dieu connaît d'av
evidenced_by,02b33ba6-f6f1-4f5b-9012-44be4fc66750,concept_clinamen_atomic_swerve_epicurus_m3n4o5p6,concept,Clinamen / Parenklisis (Atomic Swerve),passage_cic_fat_18,passage,"Marcus Tullius Cicero, De Fato, Fat. 18",0.68,0.64,"The atomic swerve is most fully connected with freedom in Lucretius, De Rerum Natura II.216-293, while Cicero reports the Epicurean debate. This Sorabji evidence does not provide a surviving passage of Epicurus that expl","Sic si diceretur: Morietur noctu in cubiculo suo vi oppressus Scipio, vere diceretur; id enim fore diceretur, quod esset futurum; futurum autem fuisse ex eo, quia factum est, intellegi debet. Nec magis erat verum Morietu"
evidenced_by,8037f494-efe7-458d-9542-c3996534ab0b,concept_eph_hemin_in_our_power_aristotle_d4e5f6g7,concept,To Eph' Hêmin (Τὸ ἐφ' ἡμῖν) - What is In Our Power,passage_epict_123,passage,"Epictetus, Discourses III.24: God's Servant - Any Role, Any Place",0.68,0.71,"**Étymologie** : τὸ ἐφ' ἡμῖν, syntagme attributif « ce qui est sur nous / en notre pouvoir » < ἐπί + datif pronom personnel 1ʳᵉ pl. Locution technique aristotélicienne (*EN* III.5) reprise par les Stoïciens et les Médio-",Greek: • εὐτάκτως καὶ εὐπειθῶς τῷ θεῷ - orderly and obedient to god • ὅπου κατὰ φύσιν διεξαγωγή - where living according to nature is possible • ὡς ὑπηρέτης σός - as your servant • τίνα με θέλεις εἶναι - what do you want
evidenced_by,6ed9ec7a-66e9-4aa6-9677-1df15afed4d6,concept_eph_hemin_in_our_power_aristotle_d4e5f6g7,concept,To Eph' Hêmin (Τὸ ἐφ' ἡμῖν) - What is In Our Power,passage_epict_144,passage,"Epictetus, Discourses IV.5: Stones Thrown - Examine Your Storehouse",0.68,0.7,"**Étymologie** : τὸ ἐφ' ἡμῖν, syntagme attributif « ce qui est sur nous / en notre pouvoir » < ἐπί + datif pronom personnel 1ʳᵉ pl. Locution technique aristotélicienne (*EN* III.5) reprise par les Stoïciens et les Médio-",Greek: • βέβληκεν ὁ γείτων λίθους - the neighbor threw stones • μή τι οὖν σὺ ἡμάρτηκας - have YOU erred? • σὺ οὖν σκευάριον εἶ - are YOU a utensil? • ἐπίσκεψαί σου τὸ ταμιεῖον - examine your storehouse • ἴδε τίνας δυνάμε
evidenced_by,98f64c23-eecb-4bbf-8ea6-56bd03961df0,concept_hekousion_voluntary_aristotle_a1b2c3d4,concept,Hekousion (Ἑκούσιον) - Voluntary,passage_aristotle_en_iii_1_1110a4,passage,"EN III.1, 1110a4-8 (ἀκούσιον by force)",0.68,0.61,"**Étymologie** : ἑκούσιον < adjectif neutre substantivé de ἑκών (« de plein gré, volontaire »), sémantiquement proche de ἐθέλω (« vouloir »), sans parenté étymologique établie. Opposé technique chez Aristote : ἀκούσιον (","**Reference:** EN III.1, 1110a4-8 **Author:** Aristotle **Work:** Nicomachean Ethics **Edition:** Bywater (OCT) **Original Greek:** βίαιον δὲ οὗ ἡ ἀρχὴ ἔξωθεν, τοιαύτη οὖσα ἐν ᾗ μηδὲν συμβάλλεται ὁ πράττων ἢ ὁ πάσχων. **"
grounded_in,433dd559-ae3c-44ba-962f-44b0c3699adc,concept_three_contingent_types_plut,concept,Three Types of Contingent / τριττὸν ἐνδεχόμενον (Pseudo-Plutarch),passage_plut_fat_9,passage,"Analytical dossier — Ps.-Plutarch, De fato 9: Definitions - Necessary, Contingent, Eph' hēmin",0.68,0.84,"Three types of contingent: for the most part (hōs epi to poly), less often (hōs ep' elatton), equally either way (hōs episēs / hopoteron etychon). Fat. 6 (571e–572a): ""τὸ μὲν ὡς ἐπὶ τὸ πολύ, τὸ δ' ὡς ἐπ' ἔλαττον, τὸ δ' ὡ","Greek: ἀφορίζοιτο δ' ἂν καὶ ταῦτα: τὸ μὲν ἀναγκαῖον δυνατὸν τὸ ἀντικείμενον ἀδυνάτῳ, τὸ δ' ἐνδεχόμενον δυνατόν, οὗ καὶ τὸ ἀντικείμενον δυνατόν... πάλιν δὲ καὶ ἐπὶ τοῦ ἐνδεχομένου, τὸ μὲν ὡς ἐπὶ τὸ πολύ, τὸ δ' ὡς ἐπ' ἔλατ"
discusses,598d1b81-a0b6-4970-9a0b-6ed41cdf2a75,passage_alex_fat_15,passage,"Alexander of Aphrodisias, De Fato, 15",concept_heimarmene_fate_stoics_j0k1l2m3,concept,Heimarmenê (Εἱμαρμένη) - Stoic Fate,0.68,0.55,"τὸ δ’ ἐποχουμένους τῷ εἰ δὴ τῶν αὐτῶν περιεστώτων ὁτὲ μὲν οὕτως ὁτὲ δὲ ἄλλως ἐνεργήσει τις, ἀναίτιον κίνησιν εἰσάγεσθαι’ διὰ τοῦτο λέγειν μὴ δύνασθαι οὗ πράξει τις πρᾶξαι τὸ ἀντικείμενον, μήποτε καὶ αὐτὸ τῶν ὁμοίως τοῖς ","**Étymologie** : εἱμαρμένη, participe parfait passif féminin substantivé du verbe défectif μείρομαι / εἵμαρται (« recevoir en partage, échoir »), littéralement « ce qui est départi/assigné » — d'où « le destin ». Heimarm"
contributes_to,67e0a2c0-06ec-4f83-96f9-3ac12c72f15a,passage_alex_fat_34,passage,"Alexander of Aphrodisias, De Fato, 34",debate_stoic_compatibilism,debate,Stoic Compatibilism and Moral Responsibility,0.68,0.4,"πῶς δ’ οὐκ ἀγνοούντων τὰ ὑφ’ αὑτῶν γινόμενα τὸ τῇ ἀληθείᾳ τῶν γινομένων, ἣν ἀναιροῦσιν διὰ τοῦ δόγματος, αὐτῇ κεχρῆσθαι πρὸς κατασκευὴν τοῦ ἀναιροῦντος αὐτὴν δόγματος; λαβόντες γὰρ τὸ ἕκαστον τῶν συνεστώτων φύσει καθ’ εἱ","Modern analytical debate node, not a single ancient doctrine. Sorabji 1980 distinguishes Augustine, Donini and Frede readings of the cylinder, says the soft reply appears perhaps with Chrysippus, and judges the eight ret"
discusses,48d2cf45-3941-4e6c-a995-3c4cbfc2fe61,passage_aug_lib_arb_1_9_19,passage,"Augustine, De Libero Arbitrio 1.9.19: The Wise Man vs The Fool",concept_liberum_arbitrium_u3v4w5x6,concept,Free Choice (Liberum Arbitrium),0.68,0.5,"Augustine establishes the contrast between the wise (sapiens) and the foolish (stultus). The fool is contrary to the wise. Latin: Cum ergo ita homo constitutus atque ordinatus est, nonne tibi sapiens videtur? ...si stult","**Étymologie** : *liberum arbitrium*, syntagme nominal latin associant *liber* (« libre, non-asservi », racine indo-européenne *leudʰ- « croître, peuple libre ») et *arbitrium* (« jugement, décision arbitrale », < *arbit"
discusses,2177174c-3830-4426-ad8b-be0be164f2b3,passage_aug_lib_arb_1_6_14,passage,"Augustine, De Libero Arbitrio 1.6.14: Investigating the Eternal Law",concept_liberum_arbitrium_u3v4w5x6,concept,Free Choice (Liberum Arbitrium),0.68,0.5,"Augustine proposes to investigate how far temporal law punishes, and what remains for divine providence to punish secretly and inevitably. Latin: dispiciamus diligenter... quo usque per legem istam quae populos in hac vi","**Étymologie** : *liberum arbitrium*, syntagme nominal latin associant *liber* (« libre, non-asservi », racine indo-européenne *leudʰ- « croître, peuple libre ») et *arbitrium* (« jugement, décision arbitrale », < *arbit"
discusses,c16887e6-1e20-4ce9-9552-dc0e454e9125,passage_aug_lib_arb_1_5_12,passage,"Augustine, De Libero Arbitrio 1.5.12: Law Permits But Does Not Command Self-Defense",concept_liberum_arbitrium_u3v4w5x6,concept,Free Choice (Liberum Arbitrium),0.68,0.48,"Evodius notes that temporal law permits but does not command killing in self-defense. The law allows lesser evils to prevent greater ones. Latin: Legem quidem satis video esse munitam contra huiuscemodi accusationem, qua","**Étymologie** : *liberum arbitrium*, syntagme nominal latin associant *liber* (« libre, non-asservi », racine indo-européenne *leudʰ- « croître, peuple libre ») et *arbitrium* (« jugement, décision arbitrale », < *arbit"
source_for,223714fe-17b0-4e15-893b-7f76656f1d1a,passage_boethius_cons_124,passage,"Boethius, Cons. 124: Eternity vs. Perpetuity",argument_boethian_solution_divine_eternity_k1l2m3n4,argument,Boethian Solution: Divine Timeless Eternity,0.68,0.6,"Quod igitur interminabilis vitae plenitudinem totam pariter comprehendit ac possidet, cui neque futuri quicquam absit nec praeteriti fluxerit, id aeternum esse iure perhibetur idque {idque} necesse est et sui compos prae","Boethius's solution to the problem of divine foreknowledge and human freedom, presented in Consolation of Philosophy V. The argument proceeds in four steps: (1) V.pr.3 states the problem — if God foreknows all things nec"
